loc,lat,longit,grouper,scenario,ensemble,year,spray1,spray2,spray3,dd1,dd2,dd3,dd3off,pon1,pon2,pon3,poff1,poff3,duration,maxdd,totdd,residue1,residue2,residue3,mdeffect,ceffectnmd,ceffectmd,time1,time2,time3,time4
East Oroville,48.980461,-119.41203,93,Historical,CanESM2,1990,19may1990,03jun1990,17jun1990,378,517,807,1057,.0151948384005804,.1527031120785534,.789994564110702,.1725368800660678,.9802438364481683,.9848827660351023,2367,2471,0,14,14,44.854301,14.711718,7.0073967,1,,,
East Oroville,48.980461,-119.41203,94,Historical,CanESM2,1991,22may1991,04jun1991,18jun1991,367,521,709,994,.0116959618254923,.1597656811991448,.5970587635541786,.1527031120785534,.9610570748188738,.94229854387279,2586,2670,0,14,14,42.745083,15.570974,6.7300272,1,,,
East Oroville,48.980461,-119.41203,95,Historical,CanESM2,1992,04jun1992,17jun1992,01jul1992,373,520,769,1011,.0135153116235142,.1579838190064852,.7239601216618734,.1633615847384016,.9674119493464154,.9592744034548174,2331,2399,0,14,14,45.27573,16.336107,7.5194802,1,,,
East Oroville,48.980461,-119.41203,96,Historical,CanESM2,1993,25may1993,07jun1993,21jun1993,378,520,773,962,.0151948384005804,.1579838190064852,.7314673782834566,.1725368800660678,.9461072471656569,.945465469824659,2378,2470,0,14,14,43.834229,16.469934,7.1309109,1,,,
East Oroville,48.980461,-119.41203,97,Historical,CanESM2,1994,02jun1994,14jun1994,28jun1994,371,520,721,1023,.0128857730218822,.1579838190064852,.6243954003945611,.1597656811991448,.9713273876502762,.9602234768210536,2487,2568,0,14,14,41.214172,15.013676,6.0427032,1,,,
East Oroville,48.980461,-119.41203,98,Historical,CanESM2,1995,03jun1995,09jun1995,23jun1995,380,517,746,1010,.0159104576369678,.1527031120785534,.6783556173746788,.1762801743775738,.9670652196471403,.9747318243091929,2641,2707,0,14,14,33.917126,14.394734,4.5596395,1,,,
East Oroville,48.980461,-119.41203,99,Historical,CanESM2,1996,15may1996,24may1996,07jun1996,382,524,703,871,.0166519912082227,.1651755351451852,.5830835724162259,.1800646534163167,.8746613117690085,.8728984388319174,2630,2692,0,14,14,39.761486,19.552275,7.8892322,1,,,
East Oroville,48.980461,-119.41203,100,Historical,CanESM2,1997,01jun1997,12jun1997,26jun1997,372,521,680,891,.0131975958148788,.1597656811991448,.5279212648641435,.1615582847413053,.8947672868641431,.8833622945914248,2319,2360,0,14,14,53.169456,20.294897,9.4616776,1,,,
East Oroville,48.980461,-119.41203,101,Historical,CanESM2,1998,30may1998,10jun1998,24jun1998,380,521,812,1082,.0159104576369678,.1597656811991448,.7977955089124218,.1762801743775738,.9851104671169735,.9857145026584346,2509,2627,0,14,14,31.725832,13.952682,4.4623475,1,,,
East Oroville,48.980461,-119.41203,102,Historical,CanESM2,1999,25may1999,08jun1999,22jun1999,379,527,787,1048,.0155494454805626,.1706808112511181,.7567201704265435,.1744033520426749,.9781664706080095,.9663395659190037,2440,2538,0,14,14,39.118374,14.983164,5.9988976,1,,,
East Oroville,48.980461,-119.41203,103,Historical,CanESM2,2000,01jun2000,12jun2000,26jun2000,377,524,783,1086,.0148465629584921,.1651755351451852,.749668647654776,.1706808112511181,.9857788728955266,.9764375860429675,2553,2603,0,14,14,42.380447,14.852429,6.301466,1,,,
East Oroville,48.980461,-119.41203,104,Historical,CanESM2,2001,11may2001,28may2001,11jun2001,369,523,623,841,.0122795160933843,.1633615847384016,.385738413254464,.1562127419008381,.8390055331675703,.8195771742366226,2890,3079,0,14,14,42.241116,21.420248,8.693202,1,,,
East Oroville,48.980461,-119.41203,105,Historical,CanESM2,2002,25may2002,01jun2002,15jun2002,385,521,683,920,.0178141681548281,.1597656811991448,.5352403367019209,.1858176167572078,.9192165847697393,.9274543521729742,2695,2793,0,14,14,42.455196,17.057461,6.5435653,1,,,
East Oroville,48.980461,-119.41203,106,Historical,CanESM2,2003,23may2003,03jun2003,17jun2003,376,519,731,1038,.0145045457879922,.1562127419008381,.6464917644494614,.1688351972932566,.9756294196237018,.973747329228128,2867,2974,0,14,14,36.581211,13.922632,5.1002684,1,,,
East Oroville,48.980461,-119.41203,107,Historical,CanESM2,2004,21may2004,29may2004,12jun2004,378,518,704,1016,.0151948384005804,.1544524924564875,.5854260925346179,.1725368800660678,.9690975720833188,.9719871212923187,2889,3032,0,14,14,32.956509,14.300827,4.8192606,1,,,
East Oroville,48.980461,-119.41203,108,Historical,CanESM2,2005,19may2005,01jun2005,15jun2005,370,521,713,903,.0125797706049876,.1597656811991448,.6062651466795138,.1579838190064852,.9055279582151012,.891166325417454,2657,2794,0,14,14,39.326458,17.069252,6.3079553,1,,,
East Oroville,48.980461,-119.41203,109,Historical,CCSM4,1979,22may1979,03jun1979,17jun1979,374,524,648,867,.0138389932426956,.1651755351451852,.4483914468163066,.1651755351451852,.8702985628659476,.8564595696232521,2572,2679,0,14,14,45.630447,19.395582,7.7950883,1,,,
East Oroville,48.980461,-119.41203,110,Historical,CCSM4,1980,04jun1980,22jun1980,06jul1980,379,528,735,1029,.0155494454805626,.1725368800660678,.6551436451455439,.1744033520426749,.9731234371834221,.9594404636794667,2131,2241,0,14,14,49.971104,16.32766,8.5898714,1,,,
East Oroville,48.980461,-119.41203,111,Historical,CCSM4,1981,24may1981,04jun1981,18jun1981,374,531,683,883,.0138389932426956,.178167293167297,.5352403367019209,.1651755351451852,.8870596083042958,.8602288570394884,2317,2478,0,14,14,52.97591,21.591021,10.541474,1,,,
East Oroville,48.980461,-119.41203,112,Historical,CCSM4,1982,01jun1982,12jun1982,26jun1982,371,523,735,919,.0128857730218822,.1633615847384016,.6551436451455439,.1597656811991448,.9184596125337495,.9019779359726106,2242,2333,0,14,14,54.744102,19.503815,9.3100204,1,,,
East Oroville,48.980461,-119.41203,113,Historical,CCSM4,1983,30may1983,08jun1983,22jun1983,380,519,702,1010,.0159104576369678,.1562127419008381,.5807358775772903,.1762801743775738,.9670652196471403,.9712221944869082,2694,2755,0,14,14,40.043087,14.569895,5.180182,1,,,
East Oroville,48.980461,-119.41203,114,Historical,CCSM4,1984,24may1984,03jun1984,17jun1984,383,526,724,1100,.0170326597317433,.1688351972932566,.6310924315161435,.1819721990452778,.9879082134639438,.9840125554842216,2760,2897,0,14,14,32.999863,13.993763,4.6276703,1,,,
East Oroville,48.980461,-119.41203,115,Historical,CCSM4,1985,25may1985,11jun1985,25jun1985,374,530,808,1039,.0138389932426956,.1762801743775738,.7915712984140582,.1651755351451852,.9758945210746898,.9509508885996055,2256,2351,0,14,14,47.907238,17.258564,8.1430807,1,,,
East Oroville,48.980461,-119.41203,116,Historical,CCSM4,1986,04jun1986,15jun1986,29jun1986,382,526,780,1055,.0166519912082227,.1688351972932566,.7442938525903937,.1800646534163167,.9797982670599675,.974375731974805,2311,2426,0,14,14,44.046642,15.868346,6.9128561,1,,,
East Oroville,48.980461,-119.41203,117,Historical,CCSM4,1987,26may1987,08jun1987,22jun1987,375,526,668,884,.0141687136091938,.1688351972932566,.4983573040521861,.1670000887723324,.8880470581999924,.8720432360698744,2281,2436,0,14,14,53.638088,20.882404,10.323039,1,,,
East Oroville,48.980461,-119.41203,118,Historical,CCSM4,1988,21may1988,29may1988,12jun1988,371,536,735,888,.0128857730218822,.1877553713391024,.6551436451455439,.1597656811991448,.8919280341773494,.8510525710155097,2346,2479,0,14,14,52.684471,23.059944,11.22786,1,,,
East Oroville,48.980461,-119.41203,119,Historical,CCSM4,1989,05jun1989,16jun1989,30jun1989,377,529,750,995,.0148465629584921,.1744033520426749,.6865777070390204,.1706808112511181,.9614590052725622,.9428899015225134,2350,2376,0,14,14,46.796741,17.054831,7.795084,1,,,
East Oroville,48.980461,-119.41203,120,Historical,CCSM4,1990,18jun1990,24jun1990,08jul1990,373,535,787,1080,.0135153116235142,.1858176167572078,.7567201704265435,.1633615847384016,.9847656347755581,.9487942911332377,2345,2489,0,14,14,37.357708,17.851507,6.2028646,1,,,
East Oroville,48.980461,-119.41203,121,Historical,CCSM4,1991,17may1991,02jun1991,16jun1991,374,530,735,975,.0138389932426956,.1762801743775738,.6551436451455439,.1651755351451852,.9526919474933271,.9277483150182428,2510,2633,0,14,14,42.502708,16.626646,6.7161303,1,,,
East Oroville,48.980461,-119.41203,122,Historical,CCSM4,1992,08may1992,26may1992,09jun1992,378,524,750,996,.0151948384005804,.1651755351451852,.6865777070390204,.1725368800660678,.9618572910198236,.9540237975401259,2517,2614,0,14,14,43.149235,15.498944,7.5031343,1,,,
East Oroville,48.980461,-119.41203,123,Historical,CCSM4,1993,31may1993,10jun1993,24jun1993,375,526,748,970,.0141687136091938,.1688351972932566,.6824815507578958,.1670000887723324,.9502467253560609,.9342429032259429,2529,2570,0,14,14,47.240593,17.268179,8.0439062,1,,,
East Oroville,48.980461,-119.41203,124,Historical,CCSM4,1994,07jun1994,19jun1994,03jul1994,374,523,661,964,.0138389932426956,.1633615847384016,.4809413850588806,.1651755351451852,.9471689623573216,.9351439195214096,2065,2098,0,14,14,52.151711,17.86112,8.6514006,1,,,
East Oroville,48.980461,-119.41203,125,Historical,CCSM4,1995,03jun1995,19jun1995,03jul1995,377,522,713,971,.0148465629584921,.1615582847413053,.6062651466795138,.1706808112511181,.9507443317729758,.9450202953242965,2195,2298,0,14,14,49.614063,17.383486,8.361063,1,,,
East Oroville,48.980461,-119.41203,126,Historical,CCSM4,1996,22may1996,02jun1996,16jun1996,374,526,785,1028,.0138389932426956,.1688351972932566,.7532108515442977,.1651755351451852,.9728312496558011,.9553325942650341,2577,2628,0,14,14,36.277805,15.070874,5.5676818,1,,,
East Oroville,48.980461,-119.41203,127,Historical,CCSM4,1997,21may1997,03jun1997,17jun1997,374,525,747,945,.0138389932426956,.1670000887723324,.6804222892192751,.1651755351451852,.9363202649062308,.9206567180363879,2678,2732,0,14,14,39.236408,16.303423,6.4502554,1,,,
East Oroville,48.980461,-119.41203,128,Historical,CCSM4,1998,17may1998,27may1998,10jun1998,373,531,722,1027,.0135153116235142,.178167293167297,.6266340783169447,.1633615847384016,.9725362309807825,.9442152109283728,2807,2902,0,14,14,37.850121,15.861182,6.5841856,1,,,
East Oroville,48.980461,-119.41203,129,Historical,CCSM4,1999,25may1999,06jun1999,20jun1999,372,528,721,954,.0131975958148788,.1725368800660678,.6243954003945611,.1615582847413053,.941675135781153,.9174989446415117,2645,2730,0,14,14,38.577431,16.750319,6.0123978,1,,,
East Oroville,48.980461,-119.41203,130,Historical,CCSM4,2000,28may2000,08jun2000,22jun2000,378,522,724,1019,.0151948384005804,.1615582847413053,.6310924315161435,.1725368800660678,.9700714028348236,.9658551597590057,2670,2828,0,14,14,38.417419,14.769505,5.5751953,1,,,
East Oroville,48.980461,-119.41203,131,Historical,CCSM4,2001,08jun2001,19jun2001,03jul2001,374,521,734,1009,.0138389932426956,.1597656811991448,.6529909797036504,.1651755351451852,.9667152306592824,.9582860913626272,2276,2353,0,14,14,50.61412,16.437723,8.2079048,1,,,
East Oroville,48.980461,-119.41203,132,Historical,CCSM4,2002,24may2002,06jun2002,20jun2002,376,531,710,972,.0145045457879922,.178167293167297,.5993688602264686,.1688351972932566,.951237628478375,.9274009868163424,2646,2767,0,14,14,40.537201,16.710138,6.5280857,1,,,
East Oroville,48.980461,-119.41203,133,Historical,CCSM4,2003,13may2003,27may2003,10jun2003,368,531,751,1038,.0119849371981892,.178167293167297,.6886145356523791,.1544524924564875,.9756294196237018,.939929681714703,2832,2886,0,14,14,41.19202,16.444227,7.0327382,1,,,
East Oroville,48.980461,-119.41203,134,Historical,CCSM4,2004,03may2004,22may2004,05jun2004,373,525,746,941,.0135153116235142,.1670000887723324,.6783556173746788,.1633615847384016,.9338095116714638,.9166556960140186,3003,3130,0,14,14,28.317305,16.396622,4.7132936,1,,,
East Oroville,48.980461,-119.41203,135,Historical,CCSM4,2005,10jun2005,22jun2005,06jul2005,378,515,720,1021,.0151948384005804,.1492371182624762,.6221504592582072,.1725368800660678,.970705381411135,.9788103048141462,2229,2334,0,14,14,49.967625,16.173973,8.1696844,1,,,
East Oroville,48.980461,-119.41203,136,Historical,CNRM-CM5,1979,06jun1979,14jun1979,28jun1979,369,527,754,995,.0122795160933843,.1706808112511181,.6946796417400705,.1562127419008381,.9614590052725622,.9347114198288979,2222,2318,0,14,14,44.664249,17.957699,8.1035957,1,,,
East Oroville,48.980461,-119.41203,137,Historical,CNRM-CM5,1980,14may1980,22may1980,05jun1980,383,531,741,954,.0170326597317433,.178167293167297,.6679123498212061,.1819721990452778,.941675135781153,.9284473819273905,2782,2986,0,14,14,36.676308,15.919348,6.2973075,1,,,
East Oroville,48.980461,-119.41203,138,Historical,CNRM-CM5,1981,22may1981,03jun1981,17jun1981,375,529,728,1049,.0141687136091938,.1744033520426749,.6399316781637437,.1670000887723324,.978406628373419,.9568346514938827,2725,2776,0,14,14,30.265501,14.719779,4.6380644,1,,,
East Oroville,48.980461,-119.41203,139,Historical,CNRM-CM5,1982,11jun1982,21jun1982,05jul1982,371,530,759,1033,.0128857730218822,.1762801743775738,.7046350957964677,.1597656811991448,.9742643269061032,.944864060705792,2498,2539,0,14,14,43.209705,17.643368,7.680582,1,,,
East Oroville,48.980461,-119.41203,140,Historical,CNRM-CM5,1983,24jun1983,03jul1983,17jul1983,376,528,765,995,.0145045457879922,.1725368800660678,.7163249110376377,.1688351972932566,.9614590052725622,.9432527767117588,1907,1966,0,14,14,49.551975,15.523723,8.127635,1,,,
East Oroville,48.980461,-119.41203,141,Historical,CNRM-CM5,1984,01jun1984,10jun1984,24jun1984,382,532,769,1001,.0166519912082227,.1800646534163167,.7239601216618734,.1800646534163167,.9637949716685106,.9471429804602879,2358,2475,0,14,14,45.237507,16.714315,7.3526063,1,,,
East Oroville,48.980461,-119.41203,142,Historical,CNRM-CM5,1985,14jun1985,22jun1985,06jul1985,381,526,806,1145,.0162779483662256,.1688351972932566,.7884095494255361,.178167293167297,.9929264494713855,.9859805969792004,2197,2300,0,14,14,43.184509,16.05043,7.3367643,1,,,
East Oroville,48.980461,-119.41203,143,Historical,CNRM-CM5,1986,24may1986,07jun1986,21jun1986,372,525,686,961,.0131975958148788,.1670000887723324,.5425261591228051,.1615582847413053,.9455695462381406,.9269301463922347,2369,2568,0,14,14,40.756729,16.817268,7.1812568,1,,,
East Oroville,48.980461,-119.41203,144,Historical,CNRM-CM5,1987,31may1987,14jun1987,28jun1987,375,522,774,1032,.0141687136091938,.1615582847413053,.7333240623129235,.1670000887723324,.9739832387292646,.9652563291510979,2569,2690,0,14,14,34.944256,14.696641,5.0920668,1,,,
East Oroville,48.980461,-119.41203,145,Historical,CNRM-CM5,1988,13jun1988,26jun1988,10jul1988,372,534,717,1019,.0131975958148788,.1838898728994229,.6153786021370272,.1615582847413053,.9700714028348236,.9345422188618273,2028,2129,0,14,14,51.637264,17.804668,9.425931,1,,,
East Oroville,48.980461,-119.41203,146,Historical,CNRM-CM5,1989,26may1989,05jun1989,19jun1989,382,530,730,1027,.0166519912082227,.1762801743775738,.6443117704398003,.1800646534163167,.9725362309807825,.9596687188113027,2601,2697,0,14,14,46.564896,15.526814,7.0189295,1,,,
East Oroville,48.980461,-119.41203,147,Historical,CNRM-CM5,1990,10may1990,21may1990,04jun1990,383,527,666,859,.0170326597317433,.1706808112511181,.4933920505365734,.1819721990452778,.861218394967417,.8554771230298334,2664,2745,0,14,14,39.494137,20.03544,6.8908978,1,,,
East Oroville,48.980461,-119.41203,148,Historical,CNRM-CM5,1991,23may1991,01jun1991,15jun1991,380,526,768,1009,.0159104576369678,.1688351972932566,.7220632664366201,.1762801743775738,.9667152306592824,.9582497501066318,2460,2608,0,14,14,43.351109,15.536735,6.9990163,1,,,
East Oroville,48.980461,-119.41203,149,Historical,CNRM-CM5,1992,16may1992,30may1992,13jun1992,369,526,660,819,.0122795160933843,.1688351972932566,.4784455522035588,.1562127419008381,.8083702166499649,.7834682451641621,2400,2498,0,14,14,57.706982,26.246899,14.194052,1,,,
East Oroville,48.980461,-119.41203,150,Historical,CNRM-CM5,1993,24may1993,11jun1993,25jun1993,372,524,737,998,.0131975958148788,.1651755351451852,.6594281030991376,.1615582847413053,.9626430341478045,.9458281879290459,2385,2476,0,14,14,43.740726,15.703552,6.4967375,1,,,
East Oroville,48.980461,-119.41203,151,Historical,CNRM-CM5,1994,21may1994,29may1994,12jun1994,378,518,748,1035,.0151948384005804,.1544524924564875,.6824815507578958,.1725368800660678,.9748183678847797,.9777079170937796,2575,2689,0,14,14,42.571217,14.50647,6.5821295,1,,,
East Oroville,48.980461,-119.41203,152,Historical,CNRM-CM5,1995,29may1995,11jun1995,25jun1995,371,521,808,987,.0128857730218822,.1597656811991448,.7915712984140582,.1597656811991448,.9581392646661111,.9452534916442289,2472,2539,0,14,14,41.124535,15.705434,6.3143244,1,,,
East Oroville,48.980461,-119.41203,153,Historical,CNRM-CM5,1996,21may1996,02jun1996,16jun1996,379,524,826,1106,.0155494454805626,.1651755351451852,.8185428795611185,.1744033520426749,.9887279113550602,.9824062827719874,2832,2874,0,14,14,31.691093,13.684913,4.3405461,1,,,
East Oroville,48.980461,-119.41203,154,Historical,CNRM-CM5,1997,15may1997,23may1997,06jun1997,374,523,761,1046,.0138389932426956,.1633615847384016,.7085630570400538,.1651755351451852,.9776789303985627,.9656538875626507,3111,3226,0,14,14,28.691843,13.821004,4.0068145,1,,,
East Oroville,48.980461,-119.41203,155,Historical,CNRM-CM5,1998,07may1998,19may1998,02jun1998,377,527,780,1077,.0148465629584921,.1706808112511181,.7442938525903937,.1706808112511181,.9842347328484932,.9693881698900011,2664,2742,0,14,14,32.667881,13.488945,4.8009982,1,,,
East Oroville,48.980461,-119.41203,156,Historical,CNRM-CM5,1999,29may1999,09jun1999,23jun1999,369,521,682,917,.0122795160933843,.1597656811991448,.5328042326883653,.1562127419008381,.9169280037720101,.9010955483803191,2262,2375,0,14,14,48.060482,17.86195,7.4030647,1,,,
East Oroville,48.980461,-119.41203,157,Historical,CNRM-CM5,2000,18may2000,01jun2000,15jun2000,373,529,737,972,.0135153116235142,.1744033520426749,.6594281030991376,.1633615847384016,.951237628478375,.9266805495505874,2467,2554,0,14,14,45.647839,16.992323,7.811451,1,,,
East Oroville,48.980461,-119.41203,158,Historical,CNRM-CM5,2001,14jun2001,28jun2001,12jul2001,370,529,832,1089,.0125797706049876,.1744033520426749,.8269449905268379,.1579838190064852,.9862620781364422,.9572627744952649,2287,2397,0,14,14,43.729317,16.616974,8.0457191,1,,,
East Oroville,48.980461,-119.41203,159,Historical,CNRM-CM5,2002,01jun2002,16jun2002,30jun2002,378,523,716,964,.0151948384005804,.1633615847384016,.6131091574432468,.1725368800660678,.9471689623573216,.9411494192844074,2403,2471,0,14,14,43.945625,16.509924,6.6472964,1,,,
East Oroville,48.980461,-119.41203,160,Historical,CNRM-CM5,2003,18jun2003,29jun2003,13jul2003,370,526,832,1138,.0125797706049876,.1688351972932566,.8269449905268379,.1579838190064852,.9923000660382555,.9688689171464965,2353,2413,0,14,14,36.666298,15.748793,5.946424,1,,,
East Oroville,48.980461,-119.41203,161,Historical,CNRM-CM5,2004,19may2004,27may2004,10jun2004,379,515,740,934,.0155494454805626,.1492371182624762,.6658019741383816,.1744033520426749,.9292141821019472,.9388309704015833,3012,3245,0,14,14,35.151703,15.782304,5.3280325,1,,,
East Oroville,48.980461,-119.41203,162,Historical,CNRM-CM5,2005,18may2005,28may2005,11jun2005,373,519,715,897,.0135153116235142,.1562127419008381,.6108337279085025,.1633615847384016,.9002653226715709,.8938988538856201,3128,3168,0,14,14,31.375378,17.849072,5.2508988,1,,,
East Oroville,48.980461,-119.41203,163,Historical,CSIRO-Mk3-6-0,1979,21may1979,01jun1979,15jun1979,363,523,716,938,.0105946612223356,.1633615847384016,.6131091574432468,.1458150680984592,.9318719169481043,.9037307390858265,2492,2628,0,14,14,45.072968,18.383112,8.1243229,1,,,
East Oroville,48.980461,-119.41203,164,Historical,CSIRO-Mk3-6-0,1980,23may1980,06jun1980,20jun1980,376,520,765,951,.0145045457879922,.1579838190064852,.7163249110376377,.1688351972932566,.939934551235984,.9362813837347631,2184,2211,0,14,14,50.102436,17.372137,8.2019768,1,,,
East Oroville,48.980461,-119.41203,165,Historical,CSIRO-Mk3-6-0,1981,11jun1981,26jun1981,10jul1981,375,530,741,997,.0141687136091938,.1762801743775738,.6679123498212061,.1670000887723324,.9622519585256273,.9388031593111921,2120,2208,0,14,14,52.627293,17.604851,8.846509,1,,,
East Oroville,48.980461,-119.41203,166,Historical,CSIRO-Mk3-6-0,1982,29may1982,13jun1982,27jun1982,376,530,784,1079,.0145045457879922,.1762801743775738,.7514438556680655,.1688351972932566,.9845905044162797,.9626409815439703,2513,2656,0,14,14,38.017963,15.618686,6.2461014,1,,,
