lat,lon,cellid,stateid,apple,pears,walnut
48.03125,-119.84375,344531,53,0.031891,0.001160,0.000000
48.03125,-119.78125,344532,53,0.017471,0.000107,0.000000
48.03125,-119.71875,344533,53,0.028839,0.000504,0.000000
48.03125,-119.65625,344534,53,0.200378,0.002365,0.000000
48.03125,-119.59375,344535,53,0.130066,0.004456,0.000000
48.03125,-119.53125,344536,53,0.081100,0.012436,0.000000
48.03125,-119.40625,344538,53,0.001282,0.000000,0.000000
48.03125,-119.34375,344539,53,0.001053,0.000000,0.000000
48.03125,-119.28125,344540,53,0.000229,0.000000,0.000000
48.03125,-119.21875,344541,53,0.000092,0.000000,0.000000
48.03125,-119.15625,344542,53,0.000015,0.000000,0.000000
48.03125,-119.09375,344543,53,0.000061,0.000000,0.000000
48.03125,-119.03125,344544,53,0.000336,0.000000,0.000000
48.03125,-118.96875,344545,53,0.001541,0.000000,0.000000
48.03125,-118.34375,344555,53,0.000046,0.000000,0.000000
47.96875,-122.15625,343558,53,0.010269,0.000000,0.000000
47.96875,-122.09375,343559,53,0.000214,0.000000,0.000000
47.96875,-120.28125,343588,53,0.008621,0.000992,0.000000
47.96875,-120.21875,343589,53,0.005692,0.000595,0.000000
47.96875,-120.15625,343590,53,0.002335,0.000061,0.000000
47.96875,-120.03125,343592,53,0.000137,0.000000,0.000000
47.96875,-119.96875,343593,53,0.004654,0.001434,0.000000
47.96875,-119.90625,343594,53,0.028030,0.000031,0.000000
47.96875,-119.84375,343595,53,0.008255,0.000000,0.000000
47.96875,-119.78125,343596,53,0.000458,0.000000,0.000000
47.96875,-119.71875,343597,53,0.000595,0.000000,0.000000
47.96875,-119.65625,343598,53,0.022644,0.000351,0.000000
47.96875,-119.59375,343599,53,0.004120,0.000000,0.000000
47.96875,-119.53125,343600,53,0.000107,0.000000,0.000000
47.96875,-119.46875,343601,53,0.000092,0.000000,0.000000
47.96875,-119.09375,343607,53,0.000015,0.000000,0.000000
47.96875,-118.96875,343609,53,0.000183,0.000000,0.000000
47.96875,-117.78125,343628,53,0.000015,0.000000,0.000000
47.96875,-117.53125,343632,53,0.000015,0.000000,0.000000
47.90625,-122.15625,342622,53,0.005386,0.000000,0.000000
47.90625,-122.09375,342623,53,0.016678,0.000000,0.000000
47.90625,-122.03125,342624,53,0.019760,0.000000,0.000000
47.90625,-120.46875,342649,53,0.000000,0.000031,0.000000
47.90625,-120.21875,342653,53,0.037613,0.000198,0.000000
47.90625,-120.15625,342654,53,0.247406,0.005707,0.000000
47.90625,-120.09375,342655,53,0.170944,0.002274,0.000000
47.90625,-120.03125,342656,53,0.004669,0.000031,0.000000
47.90625,-119.96875,342657,53,0.031998,0.000656,0.000000
47.90625,-119.90625,342658,53,0.078384,0.001923,0.000000
47.90625,-119.84375,342659,53,0.004471,0.000000,0.000000
47.90625,-119.78125,342660,53,0.000153,0.000000,0.000000
47.90625,-119.71875,342661,53,0.004013,0.000000,0.000000
47.90625,-119.65625,342662,53,0.001083,0.000061,0.000000
47.90625,-119.59375,342663,53,0.000946,0.000000,0.000000
47.90625,-119.46875,342665,53,0.000504,0.000000,0.000000
47.90625,-119.40625,342666,53,0.001312,0.000000,0.000000
47.90625,-119.28125,342668,53,0.000015,0.000000,0.000000
47.90625,-119.15625,342670,53,0.000076,0.000000,0.000000
47.90625,-119.09375,342671,53,0.000046,0.000000,0.000000
47.90625,-119.03125,342672,53,0.000778,0.000000,0.000000
47.90625,-118.84375,342675,53,0.000031,0.000000,0.000000
47.90625,-118.71875,342677,53,0.000031,0.000000,0.000000
47.90625,-118.65625,342678,53,0.000031,0.000000,0.000000
47.90625,-118.53125,342680,53,0.000046,0.000000,0.000000
47.90625,-117.90625,342690,53,0.000031,0.000000,0.000000
47.90625,-117.78125,342692,53,0.000015,0.000000,0.000000
47.84375,-122.09375,341687,53,0.001846,0.000000,0.000000
47.84375,-122.03125,341688,53,0.005447,0.000000,0.000000
47.84375,-121.96875,341689,53,0.000198,0.000000,0.000000
47.84375,-121.71875,341693,53,0.000000,0.000015,0.000000
47.84375,-120.40625,341714,53,0.000031,0.000595,0.000000
47.84375,-120.21875,341717,53,0.011932,0.000488,0.000000
47.84375,-120.15625,341718,53,0.007019,0.000259,0.000000
47.84375,-120.09375,341719,53,0.076477,0.001328,0.000000
47.84375,-120.03125,341720,53,0.059967,0.001862,0.000000
47.84375,-119.96875,341721,53,0.078140,0.000809,0.000000
47.84375,-119.90625,341722,53,0.036545,0.000000,0.000000
47.84375,-119.84375,341723,53,0.000183,0.000000,0.000000
47.84375,-119.78125,341724,53,0.000931,0.000000,0.000000
47.84375,-119.71875,341725,53,0.000366,0.000000,0.000000
47.84375,-119.65625,341726,53,0.000809,0.000000,0.000000
47.84375,-119.53125,341728,53,0.000290,0.000000,0.000000
47.84375,-119.40625,341730,53,0.000549,0.000000,0.000000
47.84375,-119.34375,341731,53,0.000504,0.000000,0.000000
47.84375,-119.28125,341732,53,0.000168,0.000000,0.000000
47.84375,-119.15625,341734,53,0.000671,0.000000,0.000000
47.84375,-119.09375,341735,53,0.000870,0.000000,0.000000
47.84375,-119.03125,341736,53,0.000031,0.000000,0.000000
47.84375,-118.96875,341737,53,0.000031,0.000000,0.000000
47.84375,-118.53125,341744,53,0.000061,0.000000,0.000000
47.84375,-117.46875,341761,53,0.000107,0.000000,0.000000
47.84375,-117.34375,341763,53,0.000748,0.000000,0.000000
47.84375,-117.28125,341764,53,0.003860,0.000000,0.000000
47.84375,-117.21875,341765,53,0.000778,0.000000,0.000000
47.78125,-122.21875,340749,53,0.000015,0.000000,0.000000
47.78125,-122.03125,340752,53,0.000031,0.000000,0.000000
47.78125,-121.96875,340753,53,0.000397,0.000000,0.000000
47.78125,-121.34375,340763,53,0.000046,0.000000,0.000000
47.78125,-120.71875,340773,53,0.000320,0.001526,0.000000
47.78125,-120.65625,340774,53,0.000000,0.000366,0.000000
47.78125,-120.40625,340778,53,0.000000,0.000641,0.000000
47.78125,-120.34375,340779,53,0.000244,0.000076,0.000000
47.78125,-120.21875,340781,53,0.006821,0.000534,0.000000
47.78125,-120.15625,340782,53,0.122833,0.007080,0.000000
47.78125,-120.09375,340783,53,0.091675,0.003220,0.000000
47.78125,-120.03125,340784,53,0.064209,0.000809,0.000000
47.78125,-119.96875,340785,53,0.036423,0.000305,0.000000
47.78125,-119.84375,340787,53,0.000061,0.000000,0.000000
47.78125,-119.78125,340788,53,0.000061,0.000000,0.000000
47.78125,-119.65625,340790,53,0.000046,0.000000,0.000000
47.78125,-119.53125,340792,53,0.000031,0.000000,0.000000
47.78125,-119.28125,340796,53,0.000092,0.000000,0.000000
47.78125,-119.21875,340797,53,0.000122,0.000000,0.000000
47.78125,-119.09375,340799,53,0.000076,0.000000,0.000000
47.78125,-119.03125,340800,53,0.000214,0.000000,0.000000
47.78125,-118.96875,340801,53,0.000061,0.000000,0.000000
47.78125,-117.78125,340820,53,0.000092,0.000000,0.000000
47.78125,-117.71875,340821,53,0.000076,0.000000,0.000000
47.78125,-117.65625,340822,53,0.000076,0.000000,0.000000
47.78125,-117.59375,340823,53,0.000061,0.000000,0.000000
47.78125,-117.46875,340825,53,0.000122,0.000000,0.000000
47.78125,-117.40625,340826,53,0.000031,0.000000,0.000000
47.78125,-117.34375,340827,53,0.000580,0.000000,0.000000
47.78125,-117.28125,340828,53,0.003357,0.000000,0.000000
47.78125,-117.21875,340829,53,0.001175,0.000000,0.000000
47.78125,-117.15625,340830,53,0.000122,0.000000,0.000000
47.78125,-117.09375,340831,53,0.000031,0.000000,0.000000
47.71875,-122.15625,339814,53,0.001892,0.000000,0.000000
47.71875,-121.34375,339827,53,0.000961,0.000168,0.000000
47.71875,-120.65625,339838,53,0.000000,0.000320,0.000000
47.71875,-120.59375,339839,53,0.000015,0.000000,0.000000
47.71875,-120.40625,339842,53,0.000000,0.000031,0.000000
47.71875,-120.34375,339843,53,0.019379,0.015839,0.000000
47.71875,-120.28125,339844,53,0.000702,0.001144,0.000000
47.71875,-120.21875,339845,53,0.182342,0.002991,0.000000
47.71875,-120.15625,339846,53,0.167389,0.006470,0.000000
47.71875,-120.09375,339847,53,0.000046,0.000000,0.000000
47.71875,-120.03125,339848,53,0.000061,0.000000,0.000000
47.71875,-119.96875,339849,53,0.000305,0.000000,0.000000
47.71875,-119.65625,339854,53,0.000381,0.000000,0.000000
47.71875,-119.59375,339855,53,0.001999,0.000000,0.000000
47.71875,-119.53125,339856,53,0.000015,0.000000,0.000000
47.71875,-119.46875,339857,53,0.000153,0.000000,0.000000
47.71875,-119.40625,339858,53,0.000076,0.000000,0.000000
47.71875,-119.34375,339859,53,0.000153,0.000000,0.000000
47.71875,-118.96875,339865,53,0.000046,0.000000,0.000000
47.71875,-117.96875,339881,53,0.000351,0.000000,0.000000
47.71875,-117.90625,339882,53,0.000183,0.000000,0.000000
47.71875,-117.84375,339883,53,0.000137,0.000000,0.000000
47.71875,-117.78125,339884,53,0.000137,0.000000,0.000000
47.71875,-117.71875,339885,53,0.000183,0.000000,0.000000
47.65625,-120.65625,338902,53,0.000015,0.001068,0.000000
47.65625,-120.59375,338903,53,0.000000,0.001038,0.000000
47.65625,-120.46875,338905,53,0.000061,0.000000,0.000000
47.65625,-120.40625,338906,53,0.000031,0.000015,0.000000
47.65625,-120.34375,338907,53,0.002121,0.002090,0.000000
47.65625,-120.28125,338908,53,0.020004,0.030350,0.000000
47.65625,-120.21875,338909,53,0.078537,0.008316,0.000000
47.65625,-120.09375,338911,53,0.000305,0.000000,0.000000
47.65625,-120.03125,338912,53,0.000854,0.000000,0.000000
47.65625,-119.78125,338916,53,0.000031,0.000000,0.000000
47.65625,-119.65625,338918,53,0.000046,0.000000,0.000000
47.65625,-119.40625,338922,53,0.000031,0.000000,0.000000
47.65625,-119.28125,338924,53,0.000336,0.000000,0.000000
47.65625,-119.21875,338925,53,0.000031,0.000000,0.000000
47.65625,-119.15625,338926,53,0.000244,0.000031,0.000000
47.65625,-118.84375,338931,53,0.000046,0.000000,0.000000
47.65625,-117.78125,338948,53,0.000031,0.000000,0.000000
47.59375,-120.65625,337966,53,0.000626,0.081284,0.000000
47.59375,-120.59375,337967,53,0.000900,0.123230,0.000000
47.59375,-120.53125,337968,53,0.000000,0.005096,0.000000
47.59375,-120.40625,337970,53,0.000092,0.000000,0.000000
47.59375,-120.34375,337971,53,0.001236,0.000305,0.000000
47.59375,-120.28125,337972,53,0.000717,0.000015,0.000000
47.59375,-120.21875,337973,53,0.020630,0.001099,0.000000
47.59375,-120.09375,337975,53,0.000214,0.000000,0.000000
47.59375,-120.03125,337976,53,0.001007,0.000000,0.000000
47.59375,-119.96875,337977,53,0.000122,0.000000,0.000000
47.59375,-119.90625,337978,53,0.000031,0.000000,0.000000
47.59375,-119.40625,337986,53,0.001465,0.000031,0.000000
47.59375,-119.34375,337987,53,0.000122,0.000000,0.000000
47.59375,-119.15625,337990,53,0.000656,0.000000,0.000000
47.59375,-117.78125,338012,53,0.000031,0.000000,0.000000
47.53125,-122.09375,337007,53,0.000000,0.000000,0.000015
47.53125,-120.65625,337030,53,0.000015,0.006714,0.000000
47.53125,-120.59375,337031,53,0.000000,0.137741,0.000000
47.53125,-120.53125,337032,53,0.001663,0.249008,0.000000
47.53125,-120.46875,337033,53,0.005859,0.090683,0.000000
47.53125,-120.40625,337034,53,0.003021,0.040924,0.000000
47.53125,-120.28125,337036,53,0.041336,0.004761,0.000000
47.53125,-120.21875,337037,53,0.002960,0.001038,0.000000
47.53125,-120.15625,337038,53,0.000031,0.000000,0.000000
47.53125,-120.09375,337039,53,0.000488,0.000000,0.000000
47.53125,-119.96875,337041,53,0.000107,0.000000,0.000000
47.53125,-119.71875,337045,53,0.000992,0.000076,0.000000
47.53125,-119.46875,337049,53,0.001297,0.000000,0.000000
47.53125,-119.28125,337052,53,0.000259,0.000000,0.000000
47.53125,-119.15625,337054,53,0.000046,0.000000,0.000000
47.53125,-119.09375,337055,53,0.000031,0.000000,0.000000
47.46875,-120.59375,336095,53,0.000061,0.000000,0.000000
47.46875,-120.46875,336097,53,0.005341,0.064819,0.000000
47.46875,-120.40625,336098,53,0.023697,0.077087,0.000000
47.46875,-120.34375,336099,53,0.036041,0.008713,0.000031
47.46875,-120.28125,336100,53,0.029739,0.002762,0.000000
47.46875,-120.21875,336101,53,0.000031,0.000000,0.000000
47.46875,-120.15625,336102,53,0.000015,0.000000,0.000000
47.46875,-119.90625,336106,53,0.004562,0.000046,0.000000
47.46875,-119.84375,336107,53,0.004517,0.000305,0.000000
47.46875,-119.78125,336108,53,0.002090,0.000092,0.000000
47.46875,-119.46875,336113,53,0.000458,0.000000,0.000000
47.46875,-119.40625,336114,53,0.000504,0.000000,0.000000
47.46875,-119.34375,336115,53,0.000366,0.000000,0.000000
47.46875,-119.28125,336116,53,0.000259,0.000000,0.000000
47.46875,-119.21875,336117,53,0.000336,0.000000,0.000000
47.46875,-119.15625,336118,53,0.000305,0.000000,0.000000
47.46875,-119.09375,336119,53,0.000076,0.000000,0.000000
47.46875,-119.03125,336120,53,0.000198,0.000000,0.000000
47.40625,-122.21875,335133,53,0.000000,0.000000,0.000015
47.40625,-120.40625,335162,53,0.000092,0.000122,0.000000
47.40625,-120.34375,335163,53,0.008194,0.004974,0.000000
47.40625,-120.28125,335164,53,0.031601,0.008850,0.000000
47.40625,-120.21875,335165,53,0.193375,0.010880,0.000000
47.40625,-120.15625,335166,53,0.173142,0.005676,0.000107
47.40625,-119.96875,335169,53,0.005737,0.000061,0.000000
47.40625,-119.90625,335170,53,0.012177,0.000671,0.000000
47.40625,-119.59375,335175,53,0.000137,0.000000,0.000000
47.40625,-119.53125,335176,53,0.058456,0.001358,0.000000
47.40625,-119.46875,335177,53,0.004944,0.000168,0.000000
47.40625,-119.40625,335178,53,0.005020,0.000031,0.000000
47.40625,-119.34375,335179,53,0.003067,0.000031,0.000000
47.40625,-119.28125,335180,53,0.009811,0.000015,0.000000
47.40625,-119.21875,335181,53,0.001831,0.000000,0.000000
47.40625,-119.15625,335182,53,0.000992,0.000046,0.000000
47.40625,-119.09375,335183,53,0.000229,0.000000,0.000000
47.40625,-119.03125,335184,53,0.000244,0.000000,0.000000
47.40625,-118.96875,335185,53,0.000793,0.000000,0.000000
47.34375,-120.40625,334226,53,0.000015,0.000000,0.000000
47.34375,-120.34375,334227,53,0.000534,0.000320,0.000000
47.34375,-120.28125,334228,53,0.010315,0.003250,0.000000
47.34375,-120.21875,334229,53,0.058151,0.014603,0.000000
47.34375,-120.15625,334230,53,0.024948,0.002655,0.000000
47.34375,-120.09375,334231,53,0.019608,0.000504,0.000000
47.34375,-120.03125,334232,53,0.023010,0.000366,0.000000
47.34375,-119.96875,334233,53,0.002167,0.000183,0.000000
47.34375,-119.90625,334234,53,0.000031,0.000000,0.000000
47.34375,-119.59375,334239,53,0.000061,0.000000,0.000000
47.34375,-119.53125,334240,53,0.030579,0.001404,0.000000
47.34375,-119.46875,334241,53,0.006104,0.000229,0.000000
47.34375,-119.40625,334242,53,0.000763,0.000000,0.000000
47.34375,-119.34375,334243,53,0.001816,0.000015,0.000000
47.34375,-119.28125,334244,53,0.001099,0.000000,0.000000
47.34375,-119.21875,334245,53,0.006073,0.000000,0.000000
47.34375,-119.03125,334248,53,0.000092,0.000000,0.000000
47.34375,-117.03125,334280,16,0.000031,0.000000,0.000000
47.28125,-122.09375,333263,53,0.000000,0.000000,0.000031
47.28125,-120.21875,333293,53,0.000427,0.000000,0.000000
47.28125,-120.15625,333294,53,0.002350,0.000244,0.000000
47.28125,-120.09375,333295,53,0.132904,0.000305,0.000015
47.28125,-120.03125,333296,53,0.008774,0.000000,0.000000
47.28125,-119.96875,333297,53,0.050186,0.002029,0.000000
47.28125,-119.90625,333298,53,0.159775,0.003799,0.000000
47.28125,-119.84375,333299,53,0.109955,0.000031,0.000000
47.28125,-119.78125,333300,53,0.178589,0.000473,0.000000
47.28125,-119.71875,333301,53,0.150436,0.002136,0.000000
47.28125,-119.65625,333302,53,0.120560,0.003189,0.000000
47.28125,-119.59375,333303,53,0.020813,0.000122,0.000000
47.28125,-119.53125,333304,53,0.001541,0.000061,0.000000
47.28125,-119.46875,333305,53,0.000931,0.000122,0.000000
47.28125,-119.34375,333307,53,0.002029,0.000000,0.000000
47.28125,-119.28125,333308,53,0.016968,0.000000,0.000000
47.28125,-119.21875,333309,53,0.003662,0.000000,0.000000
47.28125,-119.09375,333311,53,0.000107,0.000000,0.000000
47.28125,-119.03125,333312,53,0.000015,0.000000,0.000000
47.28125,-118.78125,333316,53,0.000061,0.000000,0.000000
47.28125,-118.53125,333320,53,0.000015,0.000000,0.000000
47.21875,-122.09375,332327,53,0.000000,0.000000,0.000031
47.21875,-122.03125,332328,53,0.000000,0.000000,0.000031
47.21875,-120.84375,332347,53,0.000336,0.000000,0.000000
47.21875,-120.71875,332349,53,0.000015,0.000000,0.000000
47.21875,-120.59375,332351,53,0.000061,0.000000,0.000000
47.21875,-120.53125,332352,53,0.000076,0.000000,0.000000
47.21875,-120.28125,332356,53,0.000031,0.000000,0.000000
47.21875,-120.15625,332358,53,0.000107,0.000061,0.000000
47.21875,-120.09375,332359,53,0.019257,0.000076,0.000000
47.21875,-120.03125,332360,53,0.002655,0.000000,0.000000
47.21875,-119.96875,332361,53,0.400116,0.004227,0.000000
47.21875,-119.90625,332362,53,0.298416,0.000412,0.000000
47.21875,-119.84375,332363,53,0.059311,0.000259,0.000000
47.21875,-119.78125,332364,53,0.035553,0.000259,0.000000
47.21875,-119.71875,332365,53,0.028137,0.000519,0.000000
47.21875,-119.65625,332366,53,0.040192,0.000351,0.000000
47.21875,-119.59375,332367,53,0.012070,0.000305,0.000000
47.21875,-119.53125,332368,53,0.010742,0.000107,0.000000
47.21875,-119.46875,332369,53,0.000336,0.000000,0.000000
47.21875,-119.40625,332370,53,0.002106,0.000000,0.000000
47.21875,-119.34375,332371,53,0.002579,0.000031,0.000000
47.21875,-119.28125,332372,53,0.017624,0.000168,0.000000
47.21875,-119.21875,332373,53,0.007370,0.000031,0.000000
47.21875,-119.15625,332374,53,0.001068,0.000000,0.000000
47.21875,-119.09375,332375,53,0.000031,0.000000,0.000000
47.21875,-118.71875,332381,53,0.000031,0.000000,0.000000
47.15625,-122.96875,331377,53,0.000000,0.000000,0.000031
47.15625,-122.21875,331389,53,0.000000,0.000031,0.000031
47.15625,-122.09375,331391,53,0.000000,0.000000,0.000092
47.15625,-122.03125,331392,53,0.000000,0.000015,0.000000
47.15625,-121.15625,331406,53,0.000046,0.000000,0.000000
47.15625,-121.09375,331407,53,0.000107,0.000183,0.000000
47.15625,-121.03125,331408,53,0.000092,0.000183,0.000000
47.15625,-120.96875,331409,53,0.000092,0.000000,0.000000
47.15625,-120.90625,331410,53,0.000061,0.000000,0.000000
47.15625,-120.84375,331411,53,0.000153,0.000000,0.000000
47.15625,-120.71875,331413,53,0.000031,0.000000,0.000000
47.15625,-120.59375,331415,53,0.000122,0.000000,0.000000
47.15625,-120.15625,331422,53,0.000107,0.000000,0.000000
47.15625,-120.09375,331423,53,0.000061,0.000000,0.000000
47.15625,-119.96875,331425,53,0.152374,0.000137,0.000000
47.15625,-119.90625,331426,53,0.089859,0.003860,0.000000
47.15625,-119.84375,331427,53,0.061401,0.000153,0.000000
47.15625,-119.78125,331428,53,0.020218,0.000092,0.000000
47.15625,-119.71875,331429,53,0.008484,0.000000,0.000000
47.15625,-119.65625,331430,53,0.032608,0.000259,0.000000
47.15625,-119.59375,331431,53,0.045975,0.000198,0.000000
47.15625,-119.53125,331432,53,0.048614,0.000061,0.000000
47.15625,-119.46875,331433,53,0.030182,0.000046,0.000000
47.15625,-119.40625,331434,53,0.012848,0.000031,0.000000
47.15625,-119.34375,331435,53,0.009109,0.000076,0.000000
47.15625,-119.28125,331436,53,0.012802,0.000015,0.000000
47.15625,-119.21875,331437,53,0.022430,0.000259,0.000000
47.15625,-119.15625,331438,53,0.004745,0.000000,0.000000
47.15625,-119.09375,331439,53,0.000305,0.000000,0.000000
47.15625,-119.03125,331440,53,0.000046,0.000000,0.000000
47.15625,-117.28125,331468,53,0.000061,0.000000,0.000000
47.09375,-122.21875,330453,53,0.000000,0.000015,0.000214
47.09375,-122.15625,330454,53,0.000000,0.000000,0.000076
47.09375,-122.09375,330455,53,0.000000,0.000000,0.000046
47.09375,-121.28125,330468,53,0.000076,0.000000,0.000000
47.09375,-121.09375,330471,53,0.000412,0.000000,0.000000
47.09375,-121.03125,330472,53,0.000061,0.000000,0.000000
47.09375,-120.96875,330473,53,0.000000,0.000031,0.000000
47.09375,-120.71875,330477,53,0.001450,0.001434,0.000000
47.09375,-120.65625,330478,53,0.003983,0.001328,0.000000
47.09375,-120.59375,330479,53,0.000931,0.000000,0.000000
47.09375,-120.53125,330480,53,0.000504,0.000000,0.000000
47.09375,-120.46875,330481,53,0.005798,0.000168,0.000000
47.09375,-120.40625,330482,53,0.000397,0.000000,0.000000
47.09375,-120.34375,330483,53,0.000015,0.000000,0.000000
47.09375,-120.15625,330486,53,0.000107,0.000000,0.000000
47.09375,-120.09375,330487,53,0.000214,0.000000,0.000000
47.09375,-120.03125,330488,53,0.000107,0.000000,0.000000
47.09375,-119.96875,330489,53,0.128708,0.000061,0.000000
47.09375,-119.90625,330490,53,0.024200,0.000015,0.000000
47.09375,-119.84375,330491,53,0.034195,0.000183,0.000000
47.09375,-119.78125,330492,53,0.013565,0.000061,0.000000
47.09375,-119.71875,330493,53,0.010406,0.000076,0.000000
47.09375,-119.65625,330494,53,0.006088,0.000000,0.000000
47.09375,-119.59375,330495,53,0.012344,0.000137,0.000000
47.09375,-119.53125,330496,53,0.005676,0.000000,0.000000
47.09375,-119.46875,330497,53,0.006195,0.000000,0.000000
47.09375,-119.40625,330498,53,0.017944,0.000137,0.000000
47.09375,-119.34375,330499,53,0.006668,0.000046,0.000000
47.09375,-119.28125,330500,53,0.014893,0.000137,0.000000
47.09375,-119.21875,330501,53,0.018875,0.000076,0.000000
47.09375,-119.15625,330502,53,0.012589,0.000000,0.000000
47.09375,-119.09375,330503,53,0.011734,0.000000,0.000000
47.09375,-119.03125,330504,53,0.009354,0.000031,0.000000
47.09375,-118.96875,330505,53,0.000092,0.000000,0.000000
47.09375,-118.90625,330506,53,0.000031,0.000000,0.000000
47.03125,-123.09375,329503,53,0.000000,0.000000,0.000076
47.03125,-122.28125,329516,53,0.000000,0.000000,0.000031
47.03125,-121.15625,329534,53,0.000092,0.000000,0.000000
47.03125,-121.09375,329535,53,0.000015,0.000000,0.000000
47.03125,-120.71875,329541,53,0.000229,0.000046,0.000000
47.03125,-120.65625,329542,53,0.011505,0.001190,0.000000
47.03125,-120.59375,329543,53,0.005249,0.000320,0.000000
47.03125,-120.53125,329544,53,0.001022,0.000000,0.000000
47.03125,-120.46875,329545,53,0.005173,0.000198,0.000000
47.03125,-120.40625,329546,53,0.008972,0.000076,0.000000
47.03125,-120.34375,329547,53,0.010895,0.000122,0.000000
47.03125,-120.28125,329548,53,0.000031,0.000000,0.000000
47.03125,-120.09375,329551,53,0.000183,0.000000,0.000000
47.03125,-120.03125,329552,53,0.000320,0.000000,0.000000
47.03125,-119.96875,329553,53,0.007568,0.000046,0.000000
47.03125,-119.90625,329554,53,0.300827,0.004166,0.000000
47.03125,-119.84375,329555,53,0.070953,0.000244,0.000000
47.03125,-119.78125,329556,53,0.013275,0.000015,0.000000
47.03125,-119.71875,329557,53,0.006531,0.000000,0.000000
47.03125,-119.65625,329558,53,0.005844,0.000000,0.000000
47.03125,-119.59375,329559,53,0.005188,0.000031,0.000000
47.03125,-119.53125,329560,53,0.000351,0.000000,0.000000
47.03125,-119.46875,329561,53,0.000412,0.000000,0.000000
47.03125,-119.28125,329564,53,0.003952,0.000000,0.000000
47.03125,-119.21875,329565,53,0.006088,0.000000,0.000000
47.03125,-119.15625,329566,53,0.004135,0.000000,0.000000
47.03125,-119.09375,329567,53,0.016586,0.000000,0.000000
47.03125,-119.03125,329568,53,0.023224,0.000000,0.000000
47.03125,-118.96875,329569,53,0.003494,0.000000,0.000000
47.03125,-117.34375,329595,53,0.000031,0.000000,0.000000
47.03125,-117.28125,329596,53,0.000031,0.000000,0.000000
47.03125,-117.21875,329597,53,0.000031,0.000000,0.000000
47.03125,-117.15625,329598,53,0.000092,0.000000,0.000000
47.03125,-117.09375,329599,53,0.000061,0.000000,0.000000
46.96875,-122.40625,328578,53,0.000000,0.000000,0.000031
46.96875,-120.96875,328601,53,0.000229,0.000000,0.000000
46.96875,-120.71875,328605,53,0.000443,0.000000,0.000000
46.96875,-120.65625,328606,53,0.005356,0.000671,0.000000
46.96875,-120.59375,328607,53,0.007767,0.000351,0.000000
46.96875,-120.53125,328608,53,0.012222,0.000443,0.000000
46.96875,-120.46875,328609,53,0.003601,0.000137,0.000000
46.96875,-120.40625,328610,53,0.014359,0.000092,0.000000
46.96875,-120.34375,328611,53,0.007797,0.000229,0.000000
46.96875,-120.28125,328612,53,0.001617,0.000076,0.000000
46.96875,-120.21875,328613,53,0.000076,0.000000,0.000000
46.96875,-120.09375,328615,53,0.000015,0.000000,0.000000
46.96875,-119.96875,328617,53,0.002228,0.000000,0.000000
46.96875,-119.90625,328618,53,0.037308,0.000549,0.000000
46.96875,-119.84375,328619,53,0.267212,0.002747,0.000000
46.96875,-119.78125,328620,53,0.216904,0.002701,0.000000
46.96875,-119.71875,328621,53,0.126160,0.000000,0.000000
46.96875,-119.65625,328622,53,0.239136,0.000122,0.000000
46.96875,-119.59375,328623,53,0.230682,0.000122,0.000000
46.96875,-119.53125,328624,53,0.158615,0.002472,0.000000
46.96875,-119.46875,328625,53,0.102783,0.000656,0.000000
46.96875,-119.40625,328626,53,0.050217,0.000046,0.000000
46.96875,-119.34375,328627,53,0.084229,0.000000,0.000000
46.96875,-119.28125,328628,53,0.010712,0.000000,0.000000
46.96875,-119.21875,328629,53,0.001312,0.000000,0.000000
46.96875,-119.15625,328630,53,0.008209,0.000000,0.000000
46.96875,-119.09375,328631,53,0.014664,0.000000,0.000000
46.96875,-119.03125,328632,53,0.004120,0.000000,0.000000
46.96875,-118.96875,328633,53,0.002823,0.000000,0.000000
46.96875,-118.84375,328635,53,0.000031,0.000000,0.000000
46.96875,-117.78125,328652,53,0.000031,0.000000,0.000000
46.96875,-117.09375,328663,53,0.000015,0.000000,0.000000
46.90625,-122.34375,327643,53,0.000000,0.000000,0.000031
46.90625,-122.28125,327644,53,0.000000,0.000000,0.000015
46.90625,-120.71875,327669,53,0.000092,0.000000,0.000000
46.90625,-120.59375,327671,53,0.000031,0.000000,0.000000
46.90625,-120.53125,327672,53,0.007904,0.000183,0.000000
46.90625,-120.46875,327673,53,0.068192,0.003357,0.000000
46.90625,-120.40625,327674,53,0.075684,0.001511,0.000000
46.90625,-120.34375,327675,53,0.007706,0.000198,0.000000
46.90625,-120.28125,327676,53,0.001526,0.000000,0.000000
46.90625,-119.96875,327681,53,0.001038,0.000000,0.000000
46.90625,-119.90625,327682,53,0.014572,0.000153,0.000000
46.90625,-119.84375,327683,53,0.080978,0.000717,0.000000
46.90625,-119.78125,327684,53,0.099106,0.000290,0.000000
46.90625,-119.71875,327685,53,0.054962,0.000061,0.000000
46.90625,-119.65625,327686,53,0.195068,0.000473,0.000000
46.90625,-119.59375,327687,53,0.189819,0.004868,0.000000
46.90625,-119.53125,327688,53,0.323944,0.001083,0.000000
46.90625,-119.46875,327689,53,0.311371,0.000076,0.000000
46.90625,-119.40625,327690,53,0.318909,0.000061,0.000000
46.90625,-119.34375,327691,53,0.223358,0.000046,0.000000
46.90625,-119.28125,327692,53,0.006241,0.000000,0.000000
46.90625,-119.21875,327693,53,0.000595,0.000000,0.000000
