"countyname","location"
"Cassia","42.46875_-113.90625"
"Cassia","42.46875_-113.90625"
"Cassia","42.46875_-113.90625"
"Cassia","42.46875_-113.90625"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.84375"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.78125"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.71875"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.65625"
"Cassia","42.46875_-113.59375"
"Cassia","42.46875_-113.59375"
"Cassia","42.46875_-113.59375"
"Cassia","42.46875_-113.59375"
"Cassia","42.46875_-113.59375"
"Cassia","42.46875_-113.53125"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.40625"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.34375"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.28125"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.21875"
"Cassia","42.46875_-113.15625"
"Cassia","42.46875_-113.09375"
"Power","42.46875_-112.90625"
"Power","42.46875_-112.84375"
"Power","42.46875_-112.84375"
"Power","42.46875_-112.84375"
"Power","42.46875_-112.84375"
"Power","42.46875_-112.84375"
"Power","42.46875_-112.78125"
"Power","42.46875_-112.78125"
"Power","42.46875_-112.59375"
"Power","42.46875_-112.59375"
"Power","42.46875_-112.59375"
"Power","42.46875_-112.59375"
"Power","42.46875_-112.53125"
"Power","42.46875_-112.53125"
"Power","42.46875_-112.53125"
"Power","42.46875_-112.53125"
"Power","42.46875_-112.53125"
"Bannock","42.46875_-112.34375"
"Bannock","42.46875_-112.28125"
"Bannock","42.46875_-112.28125"
"Bannock","42.46875_-112.21875"
"Bannock","42.46875_-112.21875"
"Bannock","42.46875_-112.21875"
"Bannock","42.46875_-112.21875"
"Bannock","42.46875_-112.21875"
"Bannock","42.46875_-112.21875"
"Harney","42.53125_-118.59375"
"Harney","42.53125_-118.59375"
"Harney","42.53125_-118.53125"
"Harney","42.53125_-118.46875"
"Harney","42.53125_-118.40625"
"Harney","42.53125_-118.34375"
"Harney","42.53125_-118.28125"
"Harney","42.53125_-118.21875"
"Malheur","42.53125_-118.15625"
"Malheur","42.53125_-118.09375"
"Malheur","42.53125_-118.03125"
"Malheur","42.53125_-117.96875"
"Malheur","42.53125_-117.90625"
"Malheur","42.53125_-117.84375"
"Malheur","42.53125_-117.78125"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.90625"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.84375"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.78125"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.71875"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.65625"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.59375"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.53125"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.46875"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.40625"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.34375"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.28125"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Twin Falls","42.53125_-114.21875"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.15625"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.09375"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-114.03125"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Jerome","42.53125_-113.96875"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Minidoka","42.53125_-113.90625"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.84375"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Cassia","42.53125_-113.78125"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.71875"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Minidoka","42.53125_-113.65625"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.59375"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.53125"
"Cassia","42.53125_-113.40625"
"Cassia","42.53125_-113.40625"
"Cassia","42.53125_-113.40625"
"Cassia","42.53125_-113.40625"
"Cassia","42.53125_-113.40625"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.34375"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.28125"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.21875"
"Cassia","42.53125_-113.15625"
"Cassia","42.53125_-113.15625"
"Cassia","42.53125_-113.09375"
"Cassia","42.53125_-113.03125"
"Power","42.53125_-112.96875"
"Power","42.53125_-112.90625"
"Power","42.53125_-112.90625"
"Power","42.53125_-112.90625"
"Power","42.53125_-112.90625"
"Power","42.53125_-112.90625"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.84375"
"Power","42.53125_-112.78125"
"Power","42.53125_-112.78125"
"Power","42.53125_-112.78125"
"Power","42.53125_-112.59375"
"Power","42.53125_-112.59375"
"Power","42.53125_-112.59375"
"Power","42.53125_-112.53125"
"Power","42.53125_-112.53125"
"Power","42.53125_-112.53125"
"Power","42.53125_-112.53125"
"Bannock","42.53125_-112.34375"
"Bannock","42.53125_-112.34375"
"Bannock","42.53125_-112.34375"
"Bannock","42.53125_-112.28125"
"Bannock","42.53125_-112.28125"
"Bannock","42.53125_-112.28125"
"Bannock","42.53125_-112.28125"
"Bannock","42.53125_-112.28125"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.21875"
"Bannock","42.53125_-112.15625"
"Bannock","42.53125_-112.15625"
"Bannock","42.53125_-112.15625"
"Bannock","42.53125_-112.15625"
"Bannock","42.53125_-112.15625"
"Bannock","42.53125_-112.15625"
"Lincoln","42.53125_-110.90625"
"Harney","42.59375_-118.59375"
"Harney","42.59375_-118.53125"
"Harney","42.59375_-118.46875"
"Harney","42.59375_-118.40625"
"Harney","42.59375_-118.34375"
"Harney","42.59375_-118.28125"
"Harney","42.59375_-118.21875"
"Malheur","42.59375_-118.15625"
"Malheur","42.59375_-118.09375"
"Malheur","42.59375_-118.03125"
"Malheur","42.59375_-117.96875"
"Malheur","42.59375_-117.90625"
"Malheur","42.59375_-117.84375"
"Malheur","42.59375_-117.78125"
"Malheur","42.59375_-117.65625"
"Owyhee","42.59375_-115.09375"
"Owyhee","42.59375_-115.09375"
"Owyhee","42.59375_-115.03125"
"Owyhee","42.59375_-115.03125"
"Owyhee","42.59375_-115.03125"
"Owyhee","42.59375_-115.03125"
"Owyhee","42.59375_-115.03125"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.96875"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.90625"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.84375"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.78125"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.71875"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.65625"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.59375"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.53125"
"Twin Falls","42.59375_-114.46875"
"Twin Falls","42.59375_-114.46875"
"Twin Falls","42.59375_-114.46875"
"Jerome","42.59375_-114.40625"
"Jerome","42.59375_-114.40625"
"Jerome","42.59375_-114.40625"
"Jerome","42.59375_-114.40625"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.34375"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.28125"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.21875"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.15625"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.09375"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-114.03125"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Jerome","42.59375_-113.96875"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.90625"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.84375"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.78125"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.71875"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Minidoka","42.59375_-113.65625"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.59375"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
"Cassia","42.59375_-113.53125"
