"","year","supply","ENVFLW","available","state","district","model"
"342","2047",1737.5453546598,"347.50907093196",1390.03628372784,"California","651","Future2"
"343","2048",1464.09726849086,"292.819453698172",1171.27781479269,"California","651","Future2"
"344","2049",1026.14533839823,"205.229067679647",820.916270718587,"California","651","Future2"
"345","2050",741.879991813168,"148.375998362634",593.503993450534,"California","651","Future2"
"346","2051",926.30606993212,"185.261213986424",741.044855945696,"California","651","Future2"
"347","2052",745.210676105762,"149.042135221152",596.16854088461,"California","651","Future2"
"348","2053",710.936452341795,"142.187290468359",568.749161873436,"California","651","Future2"
"349","2054",1729.75814224636,"345.951628449273",1383.80651379709,"California","651","Future2"
"350","2055",771.155433127483,"154.231086625497",616.924346501986,"California","651","Future2"
"351","2056",1972.3686331828,"394.47372663656",1577.89490654624,"California","651","Future2"
"352","2057",3634.84066875199,"726.968133750398",2907.87253500159,"California","651","Future2"
"353","2058",4037.66530274566,"807.533060549131",3230.13224219653,"California","651","Future2"
"354","2059",1170.06037468239,"234.012074936479",936.048299745915,"California","651","Future2"
"355","2060",1375.77238817687,"275.154477635375",1100.6179105415,"California","651","Future2"
"356","2061",3053.46117561516,"610.692235123032",2442.76894049213,"California","651","Future2"
"357","2062",737.57202356568,"147.514404713136",590.057618852544,"California","651","Future2"
"358","2063",404.235379355882,"80.8470758711763",323.388303484705,"California","651","Future2"
"359","2064",1085.38266922156,"217.076533844312",868.306135377247,"California","651","Future2"
"360","2065",3205.00626745906,"641.001253491811",2564.00501396725,"California","651","Future2"
"361","2066",2483.29450770165,"496.65890154033",1986.63560616132,"California","651","Future2"
"362","2067",442.695753817036,"88.5391507634072",354.156603053629,"California","651","Future2"
"363","2068",250.685407555161,"50.1370815110323",200.548326044129,"California","651","Future2"
"364","2069",1277.68186440361,"255.536372880722",1022.14549152289,"California","651","Future2"
"365","2070",800.79337368887,"160.158674737774",640.634698951096,"California","651","Future2"
"366","1981",602.672077017266,"120.534415403453",482.137661613813,"California","680","Baseline"
"367","1982",1265.34643080098,"253.069286160196",1012.27714464078,"California","680","Baseline"
"368","1983",2139.91355064856,"427.982710129712",1711.93084051885,"California","680","Baseline"
"369","1984",1728.21344900957,"345.642689801915",1382.57075920766,"California","680","Baseline"
"370","1985",1419.27386498448,"283.854772996897",1135.41909198759,"California","680","Baseline"
"371","1986",1711.80041919418,"342.360083838837",1369.44033535535,"California","680","Baseline"
"372","1987",885.569610723037,"177.113922144607",708.45568857843,"California","680","Baseline"
"373","1988",671.772293576289,"134.354458715258",537.417834861031,"California","680","Baseline"
"374","1989",427.131248492545,"85.4262496985089",341.704998794036,"California","680","Baseline"
"375","1990",473.528530427776,"94.7057060855553",378.822824342221,"California","680","Baseline"
"376","1991",773.046145988955,"154.609229197791",618.436916791164,"California","680","Baseline"
"377","1992",1031.63421228205,"206.32684245641",825.307369825641,"California","680","Baseline"
"378","1993",2136.29075209577,"427.258150419154",1709.03260167662,"California","680","Baseline"
"379","1994",559.906249791036,"111.981249958207",447.924999832828,"California","680","Baseline"
"380","1995",1947.33984054043,"389.467968108085",1557.87187243234,"California","680","Baseline"
"381","1996",879.979667848818,"175.995933569764",703.983734279055,"California","680","Baseline"
"382","1997",1655.07547229495,"331.015094458991",1324.06037783596,"California","680","Baseline"
"383","1998",1649.27531968026,"329.855063936052",1319.42025574421,"California","680","Baseline"
"384","1999",1144.44493268577,"228.888986537153",915.555946148613,"California","680","Baseline"
"385","2000",621.428875927487,"124.285775185497",497.143100741989,"California","680","Baseline"
"386","2001",582.219620751617,"116.443924150323",465.775696601293,"California","680","Baseline"
"387","2002",147.147820597637,"29.4295641195273",117.718256478109,"California","680","Baseline"
"388","2003",548.81318228947,"109.762636457894",439.050545831576,"California","680","Baseline"
"389","2004",718.67437305464,"143.734874610928",574.939498443712,"California","680","Baseline"
"390","2005",1745.12428884395,"349.024857768791",1396.09943107516,"California","680","Baseline"
"391","2006",826.9738739552,"165.39477479104",661.57909916416,"California","680","Baseline"
"392","2007",587.985715741577,"117.597143148315",470.388572593262,"California","680","Baseline"
"393","2008",945.76610509599,"189.153221019198",756.612884076792,"California","680","Baseline"
"394","2009",822.795622455365,"164.559124491073",658.236497964292,"California","680","Baseline"
"395","2010",807.914658092735,"161.582931618547",646.331726474188,"California","680","Baseline"
"396","2021",11376.7832677576,"2275.35665355152",9101.42661420606,"California","680","Future1"
"397","2022",10698.3429306351,"2139.66858612703",8558.67434450811,"California","680","Future1"
"398","2023",10971.8593248397,"2194.37186496793",8777.48745987174,"California","680","Future1"
"399","2024",11209.0185629066,"2241.80371258132",8967.2148503253,"California","680","Future1"
"400","2025",13127.3159191996,"2625.46318383992",10501.8527353597,"California","680","Future1"
"401","2026",18686.8895941121,"3737.37791882242",14949.5116752897,"California","680","Future1"
"402","2027",16097.5061782,"3219.50123564",12878.00494256,"California","680","Future1"
"403","2028",15184.0214313928,"3036.80428627856",12147.2171451142,"California","680","Future1"
"404","2029",13760.0717356254,"2752.01434712508",11008.0573885003,"California","680","Future1"
"405","2030",20064.8560090191,"4012.97120180383",16051.8848072153,"California","680","Future1"
"406","2031",17828.8063503936,"3565.76127007872",14263.0450803149,"California","680","Future1"
"407","2032",22478.7436891255,"4495.74873782509",17982.9949513004,"California","680","Future1"
"408","2033",9638.6895560606,"1927.73791121212",7710.95164484848,"California","680","Future1"
"409","2034",9688.93531013331,"1937.78706202666",7751.14824810665,"California","680","Future1"
"410","2035",10582.7123531101,"2116.54247062203",8466.16988248812,"California","680","Future1"
"411","2036",10585.7540359577,"2117.15080719154",8468.60322876617,"California","680","Future1"
"412","2037",11760.4384424985,"2352.0876884997",9408.3507539988,"California","680","Future1"
"413","2038",14144.63514507,"2828.92702901399",11315.708116056,"California","680","Future1"
"414","2039",17090.4562120028,"3418.09124240056",13672.3649696022,"California","680","Future1"
"415","2040",18660.336354569,"3732.0672709138",14928.2690836552,"California","680","Future1"
"416","2041",18740.2622156318,"3748.05244312637",14992.2097725055,"California","680","Future1"
"417","2042",14651.5818029345,"2930.31636058689",11721.2654423476,"California","680","Future1"
"418","2043",5180.66504867766,"1036.13300973553",4144.53203894212,"California","680","Future1"
"419","2044",20066.8302133776,"4013.36604267552",16053.4641707021,"California","680","Future1"
"420","2045",6719.51734983851,"1343.9034699677",5375.61387987081,"California","680","Future1"
"421","2046",617.741568655124,"123.548313731025",494.193254924099,"California","680","Future1"
"422","2047",2557.09420306343,"511.418840612686",2045.67536245075,"California","680","Future1"
"423","2048",1257.06514902233,"251.413029804466",1005.65211921787,"California","680","Future1"
"424","2049",1238.47382485553,"247.694764971105",990.779059884421,"California","680","Future1"
"425","2050",1664.22406098751,"332.844812197502",1331.37924879001,"California","680","Future1"
"426","2040",18661.2947400211,"3732.25894800422",14929.0357920169,"California","680","Future2"
"427","2041",18740.2626975813,"3748.05253951626",14992.210158065,"California","680","Future2"
"428","2042",14651.5818029345,"2930.31636058689",11721.2654423476,"California","680","Future2"
"429","2043",5180.66504867766,"1036.13300973553",4144.53203894212,"California","680","Future2"
"430","2044",20066.8302133776,"4013.36604267552",16053.4641707021,"California","680","Future2"
"431","2045",6719.51734983851,"1343.9034699677",5375.61387987081,"California","680","Future2"
"432","2046",617.741568655124,"123.548313731025",494.193254924099,"California","680","Future2"
"433","2047",2557.09420306343,"511.418840612686",2045.67536245075,"California","680","Future2"
"434","2048",1257.06514902233,"251.413029804466",1005.65211921787,"California","680","Future2"
"435","2049",1238.47382485553,"247.694764971105",990.779059884421,"California","680","Future2"
"436","2050",1664.22406098751,"332.844812197502",1331.37924879001,"California","680","Future2"
"437","2051",2339.5124151411,"467.902483028221",1871.60993211288,"California","680","Future2"
"438","2052",1085.47951554454,"217.095903108909",868.383612435635,"California","680","Future2"
"439","2053",2124.41855432527,"424.883710865055",1699.53484346022,"California","680","Future2"
"440","2054",5830.83455724577,"1166.16691144915",4664.66764579661,"California","680","Future2"
"441","2055",2429.47098748961,"485.894197497921",1943.57678999169,"California","680","Future2"
"442","2056",3803.68363970495,"760.736727940989",3042.94691176396,"California","680","Future2"
"443","2057",11268.4227874669,"2253.68455749339",9014.73822997355,"California","680","Future2"
"444","2058",14221.6779870903,"2844.33559741806",11377.3423896722,"California","680","Future2"
"445","2059",3142.10398638149,"628.420797276297",2513.68318910519,"California","680","Future2"
"446","2060",2503.24439160056,"500.648878320111",2002.59551328045,"California","680","Future2"
"447","2061",7906.29189285041,"1581.25837857008",6325.03351428033,"California","680","Future2"
"448","2062",6605.9972916925,"1321.1994583385",5284.797833354,"California","680","Future2"
"449","2063",12136.7278842547,"2427.34557685094",9709.38230740375,"California","680","Future2"
"450","2064",4421.4917939702,"884.29835879404",3537.19343517616,"California","680","Future2"
"451","2065",9589.70543728421,"1917.94108745684",7671.76434982737,"California","680","Future2"
"452","2066",12811.0359064535,"2562.2071812907",10248.8287251628,"California","680","Future2"
"453","2067",4619.0589775412,"923.81179550824",3695.24718203296,"California","680","Future2"
"454","2068",2793.77166900091,"558.754333800183",2235.01733520073,"California","680","Future2"
"455","2069",3174.15325401609,"634.830650803217",2539.32260321287,"California","680","Future2"
"456","2070",4034.62564946805,"806.92512989361",3227.70051957444,"California","680","Future2"
"457","1981",698.276724733425,"139.655344946685",558.62137978674,"Colorado","880","Baseline"
"458","1982",1063.69643767178,"212.739287534357",850.957150137428,"Colorado","880","Baseline"
"459","1983",998.078080831845,"199.615616166369",798.462464665476,"Colorado","880","Baseline"
"460","1984",1291.72411204329,"258.344822408657",1033.37928963463,"Colorado","880","Baseline"
"461","1985",1589.96782330715,"317.993564661429",1271.97425864572,"Colorado","880","Baseline"
"462","1986",1409.15929790843,"281.831859581685",1127.32743832674,"Colorado","880","Baseline"
"463","1987",1135.43037897678,"227.086075795355",908.34430318142,"Colorado","880","Baseline"
"464","1988",803.046493954215,"160.609298790843",642.437195163372,"Colorado","880","Baseline"
"465","1989",722.380169732135,"144.476033946427",577.904135785708,"Colorado","880","Baseline"
"466","1990",1102.94907319633,"220.589814639267",882.359258557068,"Colorado","880","Baseline"
"467","1991",1070.14067235632,"214.028134471263",856.112537885052,"Colorado","880","Baseline"
"468","1992",1210.50572486124,"242.101144972249",968.404579888996,"Colorado","880","Baseline"
"469","1993",1334.50654491943,"266.901308983887",1067.60523593555,"Colorado","880","Baseline"
"470","1994",1084.95256416141,"216.990512832283",867.962051329132,"Colorado","880","Baseline"
"471","1995",1479.56978452274,"295.913956904547",1183.65582761819,"Colorado","880","Baseline"
"472","1996",486.045629498475,"97.209125899695",388.83650359878,"Colorado","880","Baseline"
"473","1997",1305.48272306037,"261.096544612073",1044.38617844829,"Colorado","880","Baseline"
"474","1998",1086.95283475085,"217.390566950171",869.562267800684,"Colorado","880","Baseline"
"475","1999",1358.37250052211,"271.674500104423",1086.69800041769,"Colorado","880","Baseline"
"476","2000",591.197683606625,"118.239536721325",472.9581468853,"Colorado","880","Baseline"
"477","2001",913.736274947245,"182.747254989449",730.989019957796,"Colorado","880","Baseline"
"478","2002",285.682288122445,"57.136457624489",228.545830497956,"Colorado","880","Baseline"
"479","2003",507.153664541845,"101.430732908369",405.722931633476,"Colorado","880","Baseline"
