ARRAYID,Location
3556,data_47.84375_-122.65625
3557,data_47.84375_-122.59375
3558,data_47.84375_-122.53125
3559,data_47.84375_-122.46875
3560,data_47.84375_-122.40625
3561,data_47.84375_-122.34375
3562,data_47.84375_-122.28125
3563,data_47.84375_-122.21875
3564,data_47.84375_-122.15625
3565,data_47.84375_-122.09375
3566,data_47.84375_-122.03125
3567,data_47.84375_-121.96875
3568,data_47.84375_-121.90625
3569,data_47.84375_-121.84375
3570,data_47.84375_-121.78125
3571,data_47.84375_-121.71875
3572,data_47.84375_-121.65625
3573,data_47.84375_-121.59375
3574,data_47.84375_-121.53125
3575,data_47.84375_-121.46875
3576,data_47.84375_-121.40625
3577,data_47.84375_-121.34375
3578,data_47.84375_-121.28125
3579,data_47.84375_-121.21875
3580,data_47.84375_-121.15625
3581,data_47.84375_-121.09375
3582,data_47.84375_-121.03125
3583,data_47.84375_-120.96875
3584,data_47.84375_-120.90625
3585,data_47.84375_-120.84375
3586,data_47.84375_-120.78125
3587,data_47.84375_-120.71875
3588,data_47.84375_-120.65625
3589,data_47.84375_-120.59375
3590,data_47.84375_-120.53125
3591,data_47.84375_-120.46875
3592,data_47.84375_-120.40625
3593,data_47.84375_-120.34375
3594,data_47.84375_-120.28125
3595,data_47.84375_-120.21875
3596,data_47.84375_-120.15625
3597,data_47.84375_-120.09375
3598,data_47.84375_-120.03125
3599,data_47.84375_-119.96875
3600,data_47.84375_-119.90625
3601,data_47.84375_-119.84375
3602,data_47.84375_-119.78125
3603,data_47.84375_-119.71875
3604,data_47.84375_-119.65625
3605,data_47.84375_-119.59375
3606,data_47.84375_-119.53125
3607,data_47.84375_-119.46875
3608,data_47.84375_-119.40625
3609,data_47.84375_-119.34375
3610,data_47.84375_-119.28125
3611,data_47.84375_-119.21875
3612,data_47.84375_-119.15625
3613,data_47.84375_-119.09375
3614,data_47.84375_-119.03125
3615,data_47.84375_-118.96875
3616,data_47.84375_-118.90625
3617,data_47.84375_-118.84375
3618,data_47.84375_-118.78125
3619,data_47.84375_-118.71875
3620,data_47.84375_-118.65625
3621,data_47.84375_-118.59375
3622,data_47.84375_-118.53125
3623,data_47.84375_-118.46875
3624,data_47.84375_-118.40625
3625,data_47.84375_-118.34375
3626,data_47.84375_-118.28125
3627,data_47.84375_-118.21875
3628,data_47.84375_-118.15625
3629,data_47.84375_-118.09375
3630,data_47.84375_-118.03125
3631,data_47.84375_-117.96875
3632,data_47.84375_-117.90625
3633,data_47.84375_-117.84375
3634,data_47.84375_-117.78125
3635,data_47.84375_-117.71875
3636,data_47.84375_-117.65625
3637,data_47.84375_-117.59375
3638,data_47.84375_-117.53125
3639,data_47.84375_-117.46875
3640,data_47.84375_-117.40625
3641,data_47.84375_-117.34375
3642,data_47.84375_-117.28125
3643,data_47.84375_-117.21875
3644,data_47.84375_-117.15625
3645,data_47.84375_-117.09375
3646,data_47.90625_-124.65625
3647,data_47.90625_-124.59375
3648,data_47.90625_-124.53125
3649,data_47.90625_-124.46875
3650,data_47.90625_-124.40625
3651,data_47.90625_-124.34375
3652,data_47.90625_-124.28125
3653,data_47.90625_-124.21875
3654,data_47.90625_-124.15625
3655,data_47.90625_-124.09375
3656,data_47.90625_-124.03125
3657,data_47.90625_-123.96875
3658,data_47.90625_-123.90625
3659,data_47.90625_-123.84375
3660,data_47.90625_-123.78125
3661,data_47.90625_-123.71875
3662,data_47.90625_-123.65625
3663,data_47.90625_-123.59375
3664,data_47.90625_-123.53125
3665,data_47.90625_-123.46875
3666,data_47.90625_-123.40625
3667,data_47.90625_-123.34375
3668,data_47.90625_-123.28125
3669,data_47.90625_-123.21875
3670,data_47.90625_-123.15625
3671,data_47.90625_-123.09375
3672,data_47.90625_-123.03125
3673,data_47.90625_-122.96875
3674,data_47.90625_-122.90625
3675,data_47.90625_-122.84375
3676,data_47.90625_-122.78125
3677,data_47.90625_-122.71875
3678,data_47.90625_-122.65625
3679,data_47.90625_-122.59375
3680,data_47.90625_-122.53125
3681,data_47.90625_-122.46875
3682,data_47.90625_-122.40625
3683,data_47.90625_-122.34375
3684,data_47.90625_-122.28125
3685,data_47.90625_-122.21875
3686,data_47.90625_-122.15625
3687,data_47.90625_-122.09375
3688,data_47.90625_-122.03125
3689,data_47.90625_-121.96875
3690,data_47.90625_-121.90625
3691,data_47.90625_-121.84375
3692,data_47.90625_-121.78125
3693,data_47.90625_-121.71875
3694,data_47.90625_-121.65625
3695,data_47.90625_-121.59375
3696,data_47.90625_-121.53125
3697,data_47.90625_-121.46875
3698,data_47.90625_-121.40625
3699,data_47.90625_-121.34375
3700,data_47.90625_-121.28125
3701,data_47.90625_-121.21875
3702,data_47.90625_-121.15625
3703,data_47.90625_-121.09375
3704,data_47.90625_-121.03125
3705,data_47.90625_-120.96875
3706,data_47.90625_-120.90625
3707,data_47.90625_-120.84375
3708,data_47.90625_-120.78125
3709,data_47.90625_-120.71875
3710,data_47.90625_-120.65625
3711,data_47.90625_-120.59375
3712,data_47.90625_-120.53125
3713,data_47.90625_-120.46875
3714,data_47.90625_-120.40625
3715,data_47.90625_-120.34375
3716,data_47.90625_-120.28125
3717,data_47.90625_-120.21875
3718,data_47.90625_-120.15625
3719,data_47.90625_-120.09375
3720,data_47.90625_-120.03125
3721,data_47.90625_-119.96875
3722,data_47.90625_-119.90625
3723,data_47.90625_-119.84375
3724,data_47.90625_-119.78125
3725,data_47.90625_-119.71875
3726,data_47.90625_-119.65625
3727,data_47.90625_-119.59375
3728,data_47.90625_-119.53125
3729,data_47.90625_-119.46875
3730,data_47.90625_-119.40625
3731,data_47.90625_-119.34375
3732,data_47.90625_-119.28125
3733,data_47.90625_-119.21875
3734,data_47.90625_-119.15625
3735,data_47.90625_-119.09375
3736,data_47.90625_-119.03125
3737,data_47.90625_-118.96875
3738,data_47.90625_-118.90625
3739,data_47.90625_-118.84375
3740,data_47.90625_-118.78125
3741,data_47.90625_-118.71875
3742,data_47.90625_-118.65625
3743,data_47.90625_-118.59375
3744,data_47.90625_-118.53125
3745,data_47.90625_-118.46875
3746,data_47.90625_-118.40625
3747,data_47.90625_-118.34375
3748,data_47.90625_-118.28125
3749,data_47.90625_-118.21875
3750,data_47.90625_-118.15625
3751,data_47.90625_-118.09375
3752,data_47.90625_-118.03125
3753,data_47.90625_-117.96875
3754,data_47.90625_-117.90625
3755,data_47.90625_-117.84375
3756,data_47.90625_-117.78125
3757,data_47.90625_-117.71875
3758,data_47.90625_-117.65625
3759,data_47.90625_-117.59375
3760,data_47.90625_-117.53125
3761,data_47.90625_-117.46875
3762,data_47.90625_-117.40625
3763,data_47.90625_-117.34375
3764,data_47.90625_-117.28125
3765,data_47.90625_-117.21875
3766,data_47.90625_-117.15625
3767,data_47.90625_-117.09375
3768,data_47.96875_-124.65625
3769,data_47.96875_-124.59375
3770,data_47.96875_-124.53125
3771,data_47.96875_-124.46875
3772,data_47.96875_-124.40625
3773,data_47.96875_-124.34375
3774,data_47.96875_-124.28125
3775,data_47.96875_-124.21875
3776,data_47.96875_-124.15625
3777,data_47.96875_-124.09375
3778,data_47.96875_-124.03125
3779,data_47.96875_-123.96875
3780,data_47.96875_-123.90625
3781,data_47.96875_-123.84375
3782,data_47.96875_-123.78125
3783,data_47.96875_-123.71875
3784,data_47.96875_-123.65625
3785,data_47.96875_-123.59375
3786,data_47.96875_-123.53125
3787,data_47.96875_-123.46875
3788,data_47.96875_-123.40625
3789,data_47.96875_-123.34375
3790,data_47.96875_-123.28125
3791,data_47.96875_-123.21875
3792,data_47.96875_-123.15625
3793,data_47.96875_-123.09375
3794,data_47.96875_-123.03125
3795,data_47.96875_-122.96875
3796,data_47.96875_-122.90625
3797,data_47.96875_-122.84375
3798,data_47.96875_-122.78125
3799,data_47.96875_-122.71875
3800,data_47.96875_-122.65625
3801,data_47.96875_-122.59375
3802,data_47.96875_-122.53125
3803,data_47.96875_-122.46875
3804,data_47.96875_-122.40625
3805,data_47.96875_-122.34375
3806,data_47.96875_-122.28125
3807,data_47.96875_-122.21875
3808,data_47.96875_-122.15625
3809,data_47.96875_-122.09375
3810,data_47.96875_-122.03125
3811,data_47.96875_-121.96875
3812,data_47.96875_-121.90625
3813,data_47.96875_-121.84375
3814,data_47.96875_-121.78125
3815,data_47.96875_-121.71875
3816,data_47.96875_-121.65625
3817,data_47.96875_-121.59375
3818,data_47.96875_-121.53125
3819,data_47.96875_-121.46875
3820,data_47.96875_-121.40625
3821,data_47.96875_-121.34375
3822,data_47.96875_-121.28125
3823,data_47.96875_-121.21875
3824,data_47.96875_-121.15625
3825,data_47.96875_-121.09375
3826,data_47.96875_-121.03125
3827,data_47.96875_-120.96875
3828,data_47.96875_-120.90625
3829,data_47.96875_-120.84375
3830,data_47.96875_-120.78125
3831,data_47.96875_-120.71875
3832,data_47.96875_-120.65625
3833,data_47.96875_-120.59375
3834,data_47.96875_-120.53125
3835,data_47.96875_-120.46875
3836,data_47.96875_-120.40625
3837,data_47.96875_-120.34375
3838,data_47.96875_-120.28125
3839,data_47.96875_-120.21875
3840,data_47.96875_-120.15625
3841,data_47.96875_-120.09375
3842,data_47.96875_-120.03125
3843,data_47.96875_-119.96875
3844,data_47.96875_-119.90625
3845,data_47.96875_-119.84375
3846,data_47.96875_-119.78125
3847,data_47.96875_-119.71875
3848,data_47.96875_-119.65625
3849,data_47.96875_-119.59375
3850,data_47.96875_-119.53125
3851,data_47.96875_-119.46875
3852,data_47.96875_-119.40625
3853,data_47.96875_-119.34375
3854,data_47.96875_-119.28125
3855,data_47.96875_-119.21875
3856,data_47.96875_-119.15625
3857,data_47.96875_-119.09375
3858,data_47.96875_-119.03125
3859,data_47.96875_-118.96875
3860,data_47.96875_-118.90625
3861,data_47.96875_-118.84375
3862,data_47.96875_-118.78125
3863,data_47.96875_-118.71875
3864,data_47.96875_-118.65625
3865,data_47.96875_-118.59375
3866,data_47.96875_-118.53125
3867,data_47.96875_-118.46875
3868,data_47.96875_-118.40625
3869,data_47.96875_-118.34375
3870,data_47.96875_-118.28125
3871,data_47.96875_-118.21875
3872,data_47.96875_-118.15625
3873,data_47.96875_-118.09375
3874,data_47.96875_-118.03125
3875,data_47.96875_-117.96875
3876,data_47.96875_-117.90625
3877,data_47.96875_-117.84375
3878,data_47.96875_-117.78125
3879,data_47.96875_-117.71875
3880,data_47.96875_-117.65625
3881,data_47.96875_-117.59375
3882,data_47.96875_-117.53125
3883,data_47.96875_-117.46875
3884,data_47.96875_-117.40625
3885,data_47.96875_-117.34375
3886,data_47.96875_-117.28125
3887,data_47.96875_-117.21875
3888,data_47.96875_-117.15625
3889,data_47.96875_-117.09375
3890,data_48.03125_-124.71875
3891,data_48.03125_-124.65625
3892,data_48.03125_-124.59375
3893,data_48.03125_-124.53125
3894,data_48.03125_-124.46875
3895,data_48.03125_-124.40625
3896,data_48.03125_-124.34375
3897,data_48.03125_-124.28125
3898,data_48.03125_-124.21875
3899,data_48.03125_-124.15625
3900,data_48.03125_-124.09375
3901,data_48.03125_-124.03125
3902,data_48.03125_-123.96875
3903,data_48.03125_-123.90625
3904,data_48.03125_-123.84375
3905,data_48.03125_-123.78125
3906,data_48.03125_-123.71875
3907,data_48.03125_-123.65625
3908,data_48.03125_-123.59375
3909,data_48.03125_-123.53125
3910,data_48.03125_-123.46875
3911,data_48.03125_-123.40625
3912,data_48.03125_-123.34375
3913,data_48.03125_-123.28125
3914,data_48.03125_-123.21875
3915,data_48.03125_-123.15625
3916,data_48.03125_-123.09375
3917,data_48.03125_-123.03125
3918,data_48.03125_-122.96875
3919,data_48.03125_-122.90625
3920,data_48.03125_-122.84375
3921,data_48.03125_-122.78125
3922,data_48.03125_-122.71875
3923,data_48.03125_-122.65625
3924,data_48.03125_-122.59375
3925,data_48.03125_-122.53125
3926,data_48.03125_-122.46875
3927,data_48.03125_-122.40625
3928,data_48.03125_-122.34375
3929,data_48.03125_-122.28125
3930,data_48.03125_-122.21875
3931,data_48.03125_-122.15625
3932,data_48.03125_-122.09375
3933,data_48.03125_-122.03125
3934,data_48.03125_-121.96875
3935,data_48.03125_-121.90625
3936,data_48.03125_-121.84375
3937,data_48.03125_-121.78125
3938,data_48.03125_-121.71875
3939,data_48.03125_-121.65625
3940,data_48.03125_-121.59375
3941,data_48.03125_-121.53125
3942,data_48.03125_-121.46875
3943,data_48.03125_-121.40625
3944,data_48.03125_-121.34375
3945,data_48.03125_-121.28125
3946,data_48.03125_-121.21875
3947,data_48.03125_-121.15625
3948,data_48.03125_-121.09375
3949,data_48.03125_-121.03125
3950,data_48.03125_-120.96875
3951,data_48.03125_-120.90625
3952,data_48.03125_-120.84375
3953,data_48.03125_-120.78125
3954,data_48.03125_-120.71875
3955,data_48.03125_-120.65625
3956,data_48.03125_-120.59375
3957,data_48.03125_-120.53125
3958,data_48.03125_-120.46875
3959,data_48.03125_-120.40625
3960,data_48.03125_-120.34375
3961,data_48.03125_-120.28125
3962,data_48.03125_-120.21875
3963,data_48.03125_-120.15625
3964,data_48.03125_-120.09375
3965,data_48.03125_-120.03125
3966,data_48.03125_-119.96875
3967,data_48.03125_-119.90625
3968,data_48.03125_-119.84375
3969,data_48.03125_-119.78125
3970,data_48.03125_-119.71875
3971,data_48.03125_-119.65625
3972,data_48.03125_-119.59375
3973,data_48.03125_-119.53125
3974,data_48.03125_-119.46875
3975,data_48.03125_-119.40625
3976,data_48.03125_-119.34375
3977,data_48.03125_-119.28125
3978,data_48.03125_-119.21875
3979,data_48.03125_-119.15625
3980,data_48.03125_-119.09375
3981,data_48.03125_-119.03125
3982,data_48.03125_-118.96875
3983,data_48.03125_-118.90625
3984,data_48.03125_-118.84375
3985,data_48.03125_-118.78125
3986,data_48.03125_-118.71875
3987,data_48.03125_-118.65625
3988,data_48.03125_-118.59375
3989,data_48.03125_-118.53125
3990,data_48.03125_-118.46875
3991,data_48.03125_-118.40625
3992,data_48.03125_-118.34375
3993,data_48.03125_-118.28125
3994,data_48.03125_-118.21875
3995,data_48.03125_-118.15625
3996,data_48.03125_-118.09375
3997,data_48.03125_-118.03125
3998,data_48.03125_-117.96875
3999,data_48.03125_-117.90625
4000,data_48.03125_-117.84375
4001,data_48.03125_-117.78125
4002,data_48.03125_-117.71875
4003,data_48.03125_-117.65625
4004,data_48.03125_-117.59375
4005,data_48.03125_-117.53125
4006,data_48.03125_-117.46875
4007,data_48.03125_-117.40625
4008,data_48.03125_-117.34375
4009,data_48.03125_-117.28125
4010,data_48.03125_-117.21875
4011,data_48.03125_-117.15625
4012,data_48.03125_-117.09375
4013,data_48.09375_-124.71875
4014,data_48.09375_-124.65625
4015,data_48.09375_-124.59375
4016,data_48.09375_-124.53125
4017,data_48.09375_-124.46875
4018,data_48.09375_-124.40625
4019,data_48.09375_-124.34375
4020,data_48.09375_-124.28125
4021,data_48.09375_-124.21875
4022,data_48.09375_-124.15625
4023,data_48.09375_-124.09375
4024,data_48.09375_-124.03125
4025,data_48.09375_-123.96875
4026,data_48.09375_-123.90625
4027,data_48.09375_-123.84375
4028,data_48.09375_-123.78125
4029,data_48.09375_-123.71875
4030,data_48.09375_-123.65625
4031,data_48.09375_-123.59375
4032,data_48.09375_-123.53125
4033,data_48.09375_-123.46875
4034,data_48.09375_-123.40625
4035,data_48.09375_-123.34375
4036,data_48.09375_-123.28125
4037,data_48.09375_-123.21875
4038,data_48.09375_-123.15625
4039,data_48.09375_-123.09375
4040,data_48.09375_-123.03125
4041,data_48.09375_-122.96875
4042,data_48.09375_-122.90625
4043,data_48.09375_-122.84375
4044,data_48.09375_-122.78125
4045,data_48.09375_-122.71875
4046,data_48.09375_-122.65625
4047,data_48.09375_-122.59375
4048,data_48.09375_-122.53125
4049,data_48.09375_-122.46875
4050,data_48.09375_-122.40625
4051,data_48.09375_-122.34375
4052,data_48.09375_-122.28125
4053,data_48.09375_-122.21875
4054,data_48.09375_-122.15625
4055,data_48.09375_-122.09375
4056,data_48.09375_-122.03125
4057,data_48.09375_-121.96875
4058,data_48.09375_-121.90625
4059,data_48.09375_-121.84375
4060,data_48.09375_-121.78125
4061,data_48.09375_-121.71875
4062,data_48.09375_-121.65625
4063,data_48.09375_-121.59375
4064,data_48.09375_-121.53125
4065,data_48.09375_-121.46875
4066,data_48.09375_-121.40625
4067,data_48.09375_-121.34375
4068,data_48.09375_-121.28125
4069,data_48.09375_-121.21875
4070,data_48.09375_-121.15625
4071,data_48.09375_-121.09375
4072,data_48.09375_-121.03125
4073,data_48.09375_-120.96875
4074,data_48.09375_-120.90625
4075,data_48.09375_-120.84375
4076,data_48.09375_-120.78125
4077,data_48.09375_-120.71875
4078,data_48.09375_-120.65625
4079,data_48.09375_-120.59375
4080,data_48.09375_-120.53125
4081,data_48.09375_-120.46875
4082,data_48.09375_-120.40625
4083,data_48.09375_-120.34375
4084,data_48.09375_-120.28125
4085,data_48.09375_-120.21875
4086,data_48.09375_-120.15625
4087,data_48.09375_-120.09375
4088,data_48.09375_-120.03125
4089,data_48.09375_-119.96875
4090,data_48.09375_-119.90625
4091,data_48.09375_-119.84375
4092,data_48.09375_-119.78125
4093,data_48.09375_-119.71875
4094,data_48.09375_-119.65625
4095,data_48.09375_-119.59375
4096,data_48.09375_-119.53125
4097,data_48.09375_-119.46875
4098,data_48.09375_-119.40625
4099,data_48.09375_-119.34375
4100,data_48.09375_-119.28125
4101,data_48.09375_-119.21875
4102,data_48.09375_-119.15625
4103,data_48.09375_-119.09375
4104,data_48.09375_-119.03125
4105,data_48.09375_-118.96875
4106,data_48.09375_-118.90625
4107,data_48.09375_-118.84375
4108,data_48.09375_-118.78125
4109,data_48.09375_-118.71875
4110,data_48.09375_-118.65625
4111,data_48.09375_-118.59375
4112,data_48.09375_-118.53125
4113,data_48.09375_-118.46875
4114,data_48.09375_-118.40625
4115,data_48.09375_-118.34375
4116,data_48.09375_-118.28125
4117,data_48.09375_-118.21875
4118,data_48.09375_-118.15625
4119,data_48.09375_-118.09375
4120,data_48.09375_-118.03125
4121,data_48.09375_-117.96875
4122,data_48.09375_-117.90625
4123,data_48.09375_-117.84375
4124,data_48.09375_-117.78125
4125,data_48.09375_-117.71875
4126,data_48.09375_-117.65625
4127,data_48.09375_-117.59375
4128,data_48.09375_-117.53125
4129,data_48.09375_-117.46875
4130,data_48.09375_-117.40625
4131,data_48.09375_-117.34375
4132,data_48.09375_-117.28125
4133,data_48.09375_-117.21875
4134,data_48.09375_-117.15625
4135,data_48.09375_-117.09375
4136,data_48.15625_-124.78125
4137,data_48.15625_-124.71875
4138,data_48.15625_-124.65625
4139,data_48.15625_-124.59375
4140,data_48.15625_-124.53125
4141,data_48.15625_-124.46875
4142,data_48.15625_-124.40625
4143,data_48.15625_-124.34375
4144,data_48.15625_-124.28125
4145,data_48.15625_-124.21875
4146,data_48.15625_-124.15625
4147,data_48.15625_-124.09375
4148,data_48.15625_-124.03125
4149,data_48.15625_-123.96875
4150,data_48.15625_-123.90625
4151,data_48.15625_-123.84375
4152,data_48.15625_-123.78125
4153,data_48.15625_-123.71875
4154,data_48.15625_-123.65625
4155,data_48.15625_-123.59375
4156,data_48.15625_-123.53125
4157,data_48.15625_-123.46875
4158,data_48.15625_-123.40625
4159,data_48.15625_-123.34375
4160,data_48.15625_-123.28125
4161,data_48.15625_-123.21875
4162,data_48.15625_-123.15625
4163,data_48.15625_-123.09375
4164,data_48.15625_-123.03125
4165,data_48.15625_-122.96875
4166,data_48.15625_-122.90625
4167,data_48.15625_-122.84375
4168,data_48.15625_-122.78125
4169,data_48.15625_-122.71875
4170,data_48.15625_-122.65625
4171,data_48.15625_-122.59375
4172,data_48.15625_-122.53125
4173,data_48.15625_-122.46875
4174,data_48.15625_-122.40625
4175,data_48.15625_-122.34375
4176,data_48.15625_-122.28125
4177,data_48.15625_-122.21875
4178,data_48.15625_-122.15625
4179,data_48.15625_-122.09375
4180,data_48.15625_-122.03125
4181,data_48.15625_-121.96875
4182,data_48.15625_-121.90625
4183,data_48.15625_-121.84375
4184,data_48.15625_-121.78125
4185,data_48.15625_-121.71875
4186,data_48.15625_-121.65625
4187,data_48.15625_-121.59375
4188,data_48.15625_-121.53125
4189,data_48.15625_-121.46875
4190,data_48.15625_-121.40625
4191,data_48.15625_-121.34375
4192,data_48.15625_-121.28125
4193,data_48.15625_-121.21875
4194,data_48.15625_-121.15625
4195,data_48.15625_-121.09375
4196,data_48.15625_-121.03125
4197,data_48.15625_-120.96875
4198,data_48.15625_-120.90625
4199,data_48.15625_-120.84375
4200,data_48.15625_-120.78125
4201,data_48.15625_-120.71875
4202,data_48.15625_-120.65625
4203,data_48.15625_-120.59375
4204,data_48.15625_-120.53125
4205,data_48.15625_-120.46875
4206,data_48.15625_-120.40625
4207,data_48.15625_-120.34375
4208,data_48.15625_-120.28125
4209,data_48.15625_-120.21875
4210,data_48.15625_-120.15625
4211,data_48.15625_-120.09375
4212,data_48.15625_-120.03125
4213,data_48.15625_-119.96875
4214,data_48.15625_-119.90625
4215,data_48.15625_-119.84375
4216,data_48.15625_-119.78125
4217,data_48.15625_-119.71875
4218,data_48.15625_-119.65625
4219,data_48.15625_-119.59375
4220,data_48.15625_-119.53125
4221,data_48.15625_-119.46875
4222,data_48.15625_-119.40625
4223,data_48.15625_-119.34375
4224,data_48.15625_-119.28125
4225,data_48.15625_-119.21875
4226,data_48.15625_-119.15625
4227,data_48.15625_-119.09375
4228,data_48.15625_-119.03125
4229,data_48.15625_-118.96875
4230,data_48.15625_-118.90625
4231,data_48.15625_-118.84375
4232,data_48.15625_-118.78125
4233,data_48.15625_-118.71875
4234,data_48.15625_-118.65625
4235,data_48.15625_-118.59375
4236,data_48.15625_-118.53125
4237,data_48.15625_-118.46875
4238,data_48.15625_-118.40625
4239,data_48.15625_-118.34375
4240,data_48.15625_-118.28125
4241,data_48.15625_-118.21875
4242,data_48.15625_-118.15625
4243,data_48.15625_-118.09375
4244,data_48.15625_-118.03125
4245,data_48.15625_-117.96875
4246,data_48.15625_-117.90625
4247,data_48.15625_-117.84375
4248,data_48.15625_-117.78125
4249,data_48.15625_-117.71875
4250,data_48.15625_-117.65625
4251,data_48.15625_-117.59375
4252,data_48.15625_-117.53125
4253,data_48.15625_-117.46875
4254,data_48.15625_-117.40625
4255,data_48.15625_-117.34375
4256,data_48.15625_-117.28125
4257,data_48.15625_-117.21875
4258,data_48.15625_-117.15625
4259,data_48.15625_-117.09375
4260,data_48.21875_-124.71875
4261,data_48.21875_-124.65625
4262,data_48.21875_-124.59375
4263,data_48.21875_-124.53125
4264,data_48.21875_-124.46875
4265,data_48.21875_-124.40625
4266,data_48.21875_-124.34375
4267,data_48.21875_-124.28125
4268,data_48.21875_-124.21875
4269,data_48.21875_-124.15625
4270,data_48.21875_-124.09375
4271,data_48.21875_-124.03125
4272,data_48.21875_-123.96875
4273,data_48.21875_-123.90625
4274,data_48.21875_-123.84375
4275,data_48.21875_-123.78125
4276,data_48.21875_-123.71875
4277,data_48.21875_-123.65625
4278,data_48.21875_-123.59375
4279,data_48.21875_-123.53125
4280,data_48.21875_-123.46875
4281,data_48.21875_-123.40625
4282,data_48.21875_-123.34375
4283,data_48.21875_-123.28125
4284,data_48.21875_-123.21875
4285,data_48.21875_-123.15625
4286,data_48.21875_-123.09375
4287,data_48.21875_-123.03125
4288,data_48.21875_-122.96875
4289,data_48.21875_-122.90625
4290,data_48.21875_-122.84375
4291,data_48.21875_-122.78125
4292,data_48.21875_-122.71875
4293,data_48.21875_-122.65625
4294,data_48.21875_-122.59375
4295,data_48.21875_-122.53125
4296,data_48.21875_-122.46875
4297,data_48.21875_-122.40625
4298,data_48.21875_-122.34375
4299,data_48.21875_-122.28125
4300,data_48.21875_-122.21875
4301,data_48.21875_-122.15625
4302,data_48.21875_-122.09375
4303,data_48.21875_-122.03125
4304,data_48.21875_-121.96875
4305,data_48.21875_-121.90625
4306,data_48.21875_-121.84375
4307,data_48.21875_-121.78125
4308,data_48.21875_-121.71875
4309,data_48.21875_-121.65625
4310,data_48.21875_-121.59375
4311,data_48.21875_-121.53125
4312,data_48.21875_-121.46875
4313,data_48.21875_-121.40625
4314,data_48.21875_-121.34375
4315,data_48.21875_-121.28125
4316,data_48.21875_-121.21875
4317,data_48.21875_-121.15625
4318,data_48.21875_-121.09375
4319,data_48.21875_-121.03125
4320,data_48.21875_-120.96875
4321,data_48.21875_-120.90625
4322,data_48.21875_-120.84375
4323,data_48.21875_-120.78125
4324,data_48.21875_-120.71875
4325,data_48.21875_-120.65625
4326,data_48.21875_-120.59375
4327,data_48.21875_-120.53125
4328,data_48.21875_-120.46875
4329,data_48.21875_-120.40625
4330,data_48.21875_-120.34375
4331,data_48.21875_-120.28125
4332,data_48.21875_-120.21875
4333,data_48.21875_-120.15625
4334,data_48.21875_-120.09375
4335,data_48.21875_-120.03125
4336,data_48.21875_-119.96875
4337,data_48.21875_-119.90625
4338,data_48.21875_-119.84375
4339,data_48.21875_-119.78125
4340,data_48.21875_-119.71875
4341,data_48.21875_-119.65625
4342,data_48.21875_-119.59375
4343,data_48.21875_-119.53125
4344,data_48.21875_-119.46875
4345,data_48.21875_-119.40625
4346,data_48.21875_-119.34375
4347,data_48.21875_-119.28125
4348,data_48.21875_-119.21875
4349,data_48.21875_-119.15625
4350,data_48.21875_-119.09375
4351,data_48.21875_-119.03125
4352,data_48.21875_-118.96875
4353,data_48.21875_-118.90625
4354,data_48.21875_-118.84375
4355,data_48.21875_-118.78125
4356,data_48.21875_-118.71875
4357,data_48.21875_-118.65625
4358,data_48.21875_-118.59375
4359,data_48.21875_-118.53125
4360,data_48.21875_-118.46875
4361,data_48.21875_-118.40625
4362,data_48.21875_-118.34375
4363,data_48.21875_-118.28125
4364,data_48.21875_-118.21875
4365,data_48.21875_-118.15625
4366,data_48.21875_-118.09375
4367,data_48.21875_-118.03125
4368,data_48.21875_-117.96875
4369,data_48.21875_-117.90625
4370,data_48.21875_-117.84375
4371,data_48.21875_-117.78125
4372,data_48.21875_-117.71875
4373,data_48.21875_-117.65625
4374,data_48.21875_-117.59375
4375,data_48.21875_-117.53125
4376,data_48.21875_-117.46875
4377,data_48.21875_-117.40625
4378,data_48.21875_-117.34375
4379,data_48.21875_-117.28125
4380,data_48.21875_-117.21875
4381,data_48.21875_-117.15625
4382,data_48.21875_-117.09375
4383,data_48.28125_-124.71875
4384,data_48.28125_-124.65625
4385,data_48.28125_-124.59375
4386,data_48.28125_-124.53125
4387,data_48.28125_-124.46875
4388,data_48.28125_-124.40625
4389,data_48.28125_-124.34375
4390,data_48.28125_-124.28125
4391,data_48.28125_-124.21875
4392,data_48.28125_-124.15625
4393,data_48.28125_-124.09375
4394,data_48.28125_-124.03125
4395,data_48.28125_-123.96875
4396,data_48.28125_-123.90625
4397,data_48.28125_-123.84375
4398,data_48.28125_-123.78125
4399,data_48.28125_-123.40625
4400,data_48.28125_-123.34375
4401,data_48.28125_-123.28125
4402,data_48.28125_-123.21875
4403,data_48.28125_-123.15625
4404,data_48.28125_-123.09375
4405,data_48.28125_-123.03125
4406,data_48.28125_-122.96875
4407,data_48.28125_-122.90625
4408,data_48.28125_-122.84375
4409,data_48.28125_-122.78125
4410,data_48.28125_-122.71875
4411,data_48.28125_-122.65625
4412,data_48.28125_-122.59375
4413,data_48.28125_-122.53125
4414,data_48.28125_-122.46875
4415,data_48.28125_-122.40625
4416,data_48.28125_-122.34375
4417,data_48.28125_-122.28125
4418,data_48.28125_-122.21875
4419,data_48.28125_-122.15625
4420,data_48.28125_-122.09375
4421,data_48.28125_-122.03125
4422,data_48.28125_-121.96875
4423,data_48.28125_-121.90625
4424,data_48.28125_-121.84375
4425,data_48.28125_-121.78125
4426,data_48.28125_-121.71875
4427,data_48.28125_-121.65625
4428,data_48.28125_-121.59375
4429,data_48.28125_-121.53125
