"lat","long","locationGroup","location"
48.53125,-120.03125,"Oregon Area","48.53125_-120.03125"
48.53125,-119.90625,"Oregon Area","48.53125_-119.90625"
48.53125,-119.78125,"Oregon Area","48.53125_-119.78125"
48.53125,-119.71875,"Oregon Area","48.53125_-119.71875"
48.53125,-119.65625,"Oregon Area","48.53125_-119.65625"
48.53125,-119.59375,"Oregon Area","48.53125_-119.59375"
48.53125,-119.53125,"Oregon Area","48.53125_-119.53125"
48.53125,-119.46875,"Oregon Area","48.53125_-119.46875"
48.53125,-119.40625,"Oregon Area","48.53125_-119.40625"
48.53125,-119.03125,"Oregon Area","48.53125_-119.03125"
48.53125,-118.96875,"Oregon Area","48.53125_-118.96875"
48.53125,-117.90625,"Oregon Area","48.53125_-117.90625"
48.59375,-119.71875,"Oregon Area","48.59375_-119.71875"
48.59375,-119.65625,"Oregon Area","48.59375_-119.65625"
48.59375,-119.59375,"Oregon Area","48.59375_-119.59375"
48.59375,-119.53125,"Oregon Area","48.59375_-119.53125"
48.59375,-119.46875,"Oregon Area","48.59375_-119.46875"
48.59375,-119.40625,"Oregon Area","48.59375_-119.40625"
48.59375,-119.34375,"Oregon Area","48.59375_-119.34375"
48.59375,-119.09375,"Oregon Area","48.59375_-119.09375"
48.59375,-119.03125,"Oregon Area","48.59375_-119.03125"
48.59375,-118.15625,"Oregon Area","48.59375_-118.15625"
48.59375,-118.09375,"Oregon Area","48.59375_-118.09375"
48.59375,-118.03125,"Oregon Area","48.59375_-118.03125"
48.65625,-119.96875,"Oregon Area","48.65625_-119.96875"
48.65625,-119.90625,"Oregon Area","48.65625_-119.90625"
48.65625,-119.71875,"Oregon Area","48.65625_-119.71875"
48.65625,-119.65625,"Oregon Area","48.65625_-119.65625"
48.65625,-119.59375,"Oregon Area","48.65625_-119.59375"
48.65625,-119.53125,"Oregon Area","48.65625_-119.53125"
48.65625,-119.46875,"Cooler Areas","48.65625_-119.46875"
48.65625,-119.34375,"Oregon Area","48.65625_-119.34375"
48.65625,-119.28125,"Oregon Area","48.65625_-119.28125"
48.65625,-119.21875,"Oregon Area","48.65625_-119.21875"
48.65625,-119.15625,"Oregon Area","48.65625_-119.15625"
48.65625,-118.71875,"Oregon Area","48.65625_-118.71875"
48.65625,-118.65625,"Oregon Area","48.65625_-118.65625"
48.71875,-122.21875,"Oregon Area","48.71875_-122.21875"
48.71875,-122.15625,"Oregon Area","48.71875_-122.15625"
48.71875,-119.71875,"Oregon Area","48.71875_-119.71875"
48.71875,-119.65625,"Oregon Area","48.71875_-119.65625"
48.71875,-119.59375,"Oregon Area","48.71875_-119.59375"
48.71875,-119.53125,"Oregon Area","48.71875_-119.53125"
48.71875,-119.46875,"Cooler Areas","48.71875_-119.46875"
48.71875,-119.40625,"Cooler Areas","48.71875_-119.40625"
48.71875,-119.34375,"Oregon Area","48.71875_-119.34375"
48.71875,-119.28125,"Oregon Area","48.71875_-119.28125"
48.71875,-119.21875,"Oregon Area","48.71875_-119.21875"
48.71875,-118.71875,"Oregon Area","48.71875_-118.71875"
48.71875,-118.65625,"Oregon Area","48.71875_-118.65625"
48.71875,-118.09375,"Oregon Area","48.71875_-118.09375"
48.71875,-117.96875,"Oregon Area","48.71875_-117.96875"
48.71875,-117.65625,"Oregon Area","48.71875_-117.65625"
48.71875,-117.40625,"Oregon Area","48.71875_-117.40625"
48.78125,-122.21875,"Oregon Area","48.78125_-122.21875"
48.78125,-122.15625,"Oregon Area","48.78125_-122.15625"
48.78125,-121.53125,"Oregon Area","48.78125_-121.53125"
48.78125,-121.46875,"Oregon Area","48.78125_-121.46875"
48.78125,-119.65625,"Oregon Area","48.78125_-119.65625"
48.78125,-119.59375,"Oregon Area","48.78125_-119.59375"
48.78125,-119.53125,"Cooler Areas","48.78125_-119.53125"
48.78125,-119.46875,"Cooler Areas","48.78125_-119.46875"
48.78125,-119.40625,"Cooler Areas","48.78125_-119.40625"
48.78125,-119.34375,"Oregon Area","48.78125_-119.34375"
48.78125,-119.28125,"Oregon Area","48.78125_-119.28125"
48.78125,-119.09375,"Oregon Area","48.78125_-119.09375"
48.78125,-118.96875,"Oregon Area","48.78125_-118.96875"
48.78125,-118.71875,"Oregon Area","48.78125_-118.71875"
48.84375,-122.65625,"Oregon Area","48.84375_-122.65625"
48.84375,-122.59375,"Oregon Area","48.84375_-122.59375"
48.84375,-122.46875,"Oregon Area","48.84375_-122.46875"
48.84375,-122.40625,"Oregon Area","48.84375_-122.40625"
48.84375,-122.34375,"Oregon Area","48.84375_-122.34375"
48.84375,-122.28125,"Oregon Area","48.84375_-122.28125"
48.84375,-119.84375,"Oregon Area","48.84375_-119.84375"
48.84375,-119.65625,"Oregon Area","48.84375_-119.65625"
48.84375,-119.59375,"Oregon Area","48.84375_-119.59375"
48.84375,-119.53125,"Cooler Areas","48.84375_-119.53125"
48.84375,-119.46875,"Oregon Area","48.84375_-119.46875"
48.84375,-119.40625,"Cooler Areas","48.84375_-119.40625"
48.84375,-119.34375,"Oregon Area","48.84375_-119.34375"
48.84375,-119.15625,"Oregon Area","48.84375_-119.15625"
48.84375,-118.59375,"Oregon Area","48.84375_-118.59375"
48.90625,-122.71875,"Oregon Area","48.90625_-122.71875"
48.90625,-122.65625,"Oregon Area","48.90625_-122.65625"
48.90625,-122.59375,"Oregon Area","48.90625_-122.59375"
48.90625,-122.53125,"Oregon Area","48.90625_-122.53125"
48.90625,-122.34375,"Oregon Area","48.90625_-122.34375"
48.90625,-122.28125,"Oregon Area","48.90625_-122.28125"
48.90625,-119.65625,"Oregon Area","48.90625_-119.65625"
48.90625,-119.59375,"Cooler Areas","48.90625_-119.59375"
48.90625,-119.46875,"Cooler Areas","48.90625_-119.46875"
48.90625,-119.40625,"Cooler Areas","48.90625_-119.40625"
48.90625,-119.28125,"Oregon Area","48.90625_-119.28125"
48.90625,-119.21875,"Oregon Area","48.90625_-119.21875"
48.90625,-119.09375,"Oregon Area","48.90625_-119.09375"
48.90625,-118.84375,"Oregon Area","48.90625_-118.84375"
48.90625,-118.71875,"Oregon Area","48.90625_-118.71875"
48.90625,-118.59375,"Oregon Area","48.90625_-118.59375"
48.90625,-118.21875,"Oregon Area","48.90625_-118.21875"
48.96875,-122.65625,"Oregon Area","48.96875_-122.65625"
48.96875,-122.59375,"Oregon Area","48.96875_-122.59375"
48.96875,-122.53125,"Oregon Area","48.96875_-122.53125"
48.96875,-122.34375,"Oregon Area","48.96875_-122.34375"
48.96875,-122.15625,"Oregon Area","48.96875_-122.15625"
48.96875,-119.71875,"Oregon Area","48.96875_-119.71875"
48.96875,-119.65625,"Oregon Area","48.96875_-119.65625"
48.96875,-119.46875,"Cooler Areas","48.96875_-119.46875"
48.96875,-119.40625,"Cooler Areas","48.96875_-119.40625"
48.96875,-119.34375,"Oregon Area","48.96875_-119.34375"
48.96875,-119.28125,"Oregon Area","48.96875_-119.28125"
48.96875,-119.21875,"Oregon Area","48.96875_-119.21875"
48.96875,-119.15625,"Oregon Area","48.96875_-119.15625"
48.96875,-119.03125,"Oregon Area","48.96875_-119.03125"
48.96875,-118.78125,"Oregon Area","48.96875_-118.78125"
48.96875,-118.53125,"Oregon Area","48.96875_-118.53125"
